,foundation,test_r2,train_r2,alpha,l1_ratio
65,Care,0.05552198320814283,0.10804737397024367,1.2416896537876658,0.01
66,Fairness,0.02496334512796916,0.09111315851703905,0.2033565709114106,0.1
67,Loyalty,0.10313254684309547,0.24633999210529467,0.18159701903226996,0.1
68,Authority,0.07423594026626046,0.1713942745082523,0.19638392412345532,0.1
69,Purity,0.12287119032675697,0.2595176454990872,0.8427239086101508,0.01
70,Care,0.0503885999916569,0.1125205683498336,1.1965973718340024,0.01
71,Fairness,0.026710938549875496,0.06360125078620738,0.026748670542808623,0.99
72,Loyalty,0.15269102511940513,0.23305147363516243,0.16966256545188063,0.1
73,Authority,0.06362340319253323,0.1835901576679484,0.8062421166482215,0.01
74,Purity,0.14717632842842976,0.24970712543408036,0.21621371987007412,0.1
75,Care,0.04827149927080232,0.09980617979637851,0.2466393920471348,0.1
76,Fairness,0.006196380540057667,0.08017494453495033,0.026075203978441833,0.99
77,Loyalty,0.13089297993307836,0.2256908617918716,0.20221602006437722,0.1
78,Authority,0.08474406595783324,0.17081867703464326,0.19357830382483163,0.1
79,Purity,0.14342806280413556,0.2574975619540326,0.7656940017500232,0.01
80,Care,0.03297068963599903,0.10836337323739909,0.23099739473486072,0.1
81,Fairness,0.011513325524109996,0.06880590262394592,0.22510604787766075,0.1
82,Loyalty,0.15978580035720547,0.22805360309045453,0.7375562674252008,0.01
83,Authority,0.07910517186261046,0.17879963263166565,0.7910278432655224,0.01
84,Purity,0.1578140714996814,0.2423844811094733,0.8090327641121133,0.01
85,Care,0.0595510507679311,0.1251930239339507,1.0683016712503917,0.01
86,Fairness,0.021548446833904666,0.04994422637256524,0.2794700267503263,0.1
87,Loyalty,0.11778960942089323,0.22489720009312175,0.20523555282362382,0.1
88,Authority,0.03545386717512988,0.1802439487866916,0.20593809188089326,0.1
89,Purity,0.14198770108850078,0.24559516003156856,0.8876624454586504,0.01
90,Care,0.054401326333879174,0.09688070927926928,0.028552113023321547,0.99
91,Fairness,0.013208440948437317,0.09206073092736289,1.1364595119756966,0.01
92,Loyalty,0.12982226401720298,0.2420414483073573,0.739967170998736,0.01
93,Authority,0.08414293494599945,0.1445125043184703,0.24620890313913274,0.1
94,Purity,0.08145112644313512,0.25980870518088306,0.22568619418274022,0.1
95,Care,0.05390641513207539,0.10694017045726745,0.24281434544196018,0.1
96,Fairness,0.027859797825343202,0.059963845919088765,0.028722551286584526,0.99
97,Loyalty,0.15996870752076686,0.222023539716245,0.19531396865525671,0.1
98,Authority,0.08129924168739144,0.13977974751055477,0.03133975987050122,0.9
99,Purity,0.16478888673658698,0.2343169972290028,0.9305332120227661,0.01
100,Care,0.0558819002218891,0.10951459038810396,0.22705080807697253,0.1
101,Fairness,0.025535113059070413,0.04090747079241175,0.03370842809080909,0.99
102,Loyalty,0.16144451897414758,0.22883096142592207,0.7148274058652201,0.01
103,Authority,0.0978120808459284,0.16565251821577875,0.9010000077759686,0.01
104,Purity,0.157594796289526,0.24293625430640853,0.8395900714808128,0.01
105,Care,0.02202033321391661,0.14034773670485123,1.0047878208952328,0.01
106,Fairness,0.02709340534708693,0.0733229142869809,1.2851872777036744,0.01
107,Loyalty,0.1257032133154935,0.22825157399610752,0.8173074267471295,0.01
108,Authority,0.10207429643438903,0.16748078055854398,0.8656501788039094,0.01
109,Purity,0.14667619222319017,0.2403199255497085,0.9370343521089516,0.01
110,Care,0.05631516852136631,0.10304085250470818,0.2348934340283021,0.1
111,Fairness,0.029173284406312505,0.052275776906757665,0.030633015878973338,0.99
112,Loyalty,0.1049383113135185,0.24001890249411095,0.19080482891724204,0.1
113,Authority,0.0783214214561011,0.16011240109246616,0.22126151765510277,0.1
114,Purity,0.13610219862326334,0.24739009118918798,0.2371720629586719,0.1
115,Care,0.03815480420230433,0.12648237514906002,0.1919672624346009,0.1
116,Fairness,0.010410043822963733,0.0935676580255217,1.130150323455007,0.01
117,Loyalty,0.12307199385154532,0.23373532141668463,0.192108339082201,0.1
118,Authority,0.028798513962488004,0.18785207089849587,0.19340707570958363,0.1
119,Purity,0.15384985489012748,0.2491071236859801,0.832128627278351,0.01
120,Care,0.026508318970159706,0.12192259925232696,0.22046224676464138,0.1
121,Fairness,0.007912277362354891,0.09464100077782323,0.18936872273485986,0.1
122,Loyalty,0.1309714811491437,0.21936094299640763,0.20964946605065468,0.1
123,Authority,0.08319679345924369,0.17127481348095785,0.925997111426087,0.01
124,Purity,0.14719723570332022,0.2552116255580126,0.7771293829893243,0.01
125,Care,0.06339722570898809,0.1010203425859697,0.08238589271777905,0.3
126,Fairness,0.014280995637121374,0.09244036025319535,1.0772062023915938,0.01
127,Loyalty,0.136951815154997,0.23835655018273705,0.17352959269767868,0.1
128,Authority,0.07201548151862058,0.17148124242470153,0.9580977188947525,0.01
129,Purity,0.1354355187519095,0.25133494498725184,0.8818555803166176,0.01
130,Care,0.03229633363275808,0.10644649316248733,0.03008545817456467,0.9
131,Fairness,0.010815087512512811,0.0780049275650283,0.21904822955779968,0.1
132,Loyalty,0.1037336240623199,0.2294160342580842,0.20396972127373036,0.1
133,Authority,0.061090709967728696,0.14878112821845912,0.040309067500229896,0.7
134,Purity,0.1260000438421679,0.24052047210723448,0.24525851590863426,0.1
135,Care,0.03387557580806255,0.10120661866655034,0.09168004986704621,0.3
136,Fairness,0.017970488956217445,0.07148023871067632,0.08263798840731616,0.3
137,Loyalty,0.12980412427266985,0.2372211460752922,0.7287144985189011,0.01
138,Authority,0.09013106273123106,0.17573427225191474,0.8459356607855112,0.01
139,Purity,0.15122683920422253,0.24856943658131037,0.8581630008674002,0.01
140,Care,0.053371102533364745,0.12436528699411353,0.19280211269671055,0.1
141,Fairness,0.023073646773366763,0.07679792427075816,1.3040935177447994,0.01
142,Loyalty,0.15598614338778627,0.23103188898727367,0.17752160182366494,0.1
143,Authority,0.06991785885107138,0.17211053144100574,0.19391090334255184,0.1
144,Purity,0.16250013535285301,0.24339855372558084,0.8611672840788982,0.01
145,Care,0.03136721669012865,0.11035596551344196,0.05293966178553037,0.5
146,Fairness,0.02963192463051656,0.06373082703870836,0.03930339170438657,0.7
147,Loyalty,0.1370719180047265,0.2275932469255465,0.19545660443464855,0.1
148,Authority,0.09690560046811214,0.15466255199692258,0.21590142410367252,0.1
149,Purity,0.1609169501440374,0.2525054203501713,0.735681322134635,0.01
150,Care,0.04063451422834086,0.1216082493113666,1.1105292039718009,0.01
151,Fairness,0.026030302554507223,0.07410005450574242,1.3271028670631293,0.01
152,Loyalty,0.12372369543505446,0.24771155844623116,0.15706260894278307,0.1
153,Authority,0.08896714363932501,0.165778676198032,0.9450280532990162,0.01
154,Purity,0.13902516898351536,0.2550537861582475,0.7918402627515219,0.01
155,Care,0.059687194099805385,0.10050590486356725,0.22517460199894887,0.1
156,Fairness,0.0215487202886655,0.04115688654103411,0.031956309800187654,0.99
157,Loyalty,0.13129789153742433,0.23397866196759187,0.18781338990599014,0.1
158,Authority,0.07692175785747679,0.1802879585810604,0.18033531110621231,0.1
159,Purity,0.12876009417280598,0.2609775494952593,0.7663285212257245,0.01
160,Care,0.03511263291610223,0.12366598389692596,0.21855955311697153,0.1
161,Fairness,0.017052354129247327,0.10000749784489282,1.0771014583923266,0.01
162,Loyalty,0.12746095102672883,0.23678469973742122,0.18117837181530405,0.1
163,Authority,0.08016768534897567,0.15965117856243127,0.21616492330914225,0.1
164,Purity,0.1444707207723851,0.23967775755689547,0.9485349853000562,0.01
165,Care,0.027549217421756755,0.11953162211647195,0.026121795489857536,0.99
166,Fairness,-0.013606764612214883,0.09655677258365025,0.2041023140928255,0.1
167,Loyalty,0.16369824555353674,0.2261251609321261,0.17529388906633384,0.1
168,Authority,0.0543070273514481,0.1900157594052917,0.16772294479740288,0.1
169,Purity,0.16119260495909205,0.24381583747548907,0.8643080744478213,0.01
170,Care,0.05728372669189219,0.12305098605551434,1.046953728161515,0.01
