,foundation,test_r2,train_r2,alpha,l1_ratio
30,Care,0.07708596279936764,0.18487244112693035,0.007041593056965774,0.01
31,Fairness,-0.0031759986416686203,0.1351353266239208,0.002068049916882163,0.3
32,Loyalty,0.15216024624261415,0.3063508639752637,0.002962612754781813,0.1
33,Authority,0.1070950711275046,0.21752852679205392,0.003581863980150901,0.1
34,Purity,0.1678036188185058,0.32209951611131593,0.0032724761345466606,0.1
35,Care,0.0936319523322896,0.1820951882818551,0.0015159695332695798,0.5
36,Fairness,0.032316307224350416,0.11535648226114115,0.0022793878078542088,0.3
37,Loyalty,0.22940683621067381,0.26774288961725223,0.006140145042580764,0.01
38,Authority,0.16159933733896403,0.18589309924808706,0.00835703638132339,0.01
39,Purity,0.22752491527811525,0.29935044750418693,0.0035618602068275894,0.1
40,Care,0.1232190213047093,0.16769447373576662,0.007830988522935999,0.01
41,Fairness,0.07072638338373716,0.07839858504743857,0.00635064512509037,0.1
42,Loyalty,0.19922184226298667,0.2676731278776918,0.006872081935835603,0.01
43,Authority,0.10246716669297351,0.2182574480065833,0.006341348256461648,0.01
44,Purity,0.2057013576831318,0.30916637382186485,0.004716817403321771,0.01
45,Care,0.08397309718609358,0.19418658811336842,0.001975233389955211,0.3
46,Fairness,0.022234779030452678,0.09061879549853291,0.006343030467229389,0.1
47,Loyalty,0.17253306677620261,0.2839049925675765,0.00618332351065249,0.01
48,Authority,0.10184726260599997,0.21684923009920154,0.006224132369784568,0.01
49,Purity,0.22277525676149834,0.29320488690927804,0.002534508971499055,0.3
50,Care,0.026207069914864656,0.20043568109029097,0.003559524977438658,0.1
51,Fairness,0.03614902654948016,0.08157934356793572,0.006623685271998038,0.1
52,Loyalty,0.21879804398583325,0.2615679179358277,0.006912364486239213,0.01
53,Authority,0.14523217878622663,0.1991389395398827,0.006972712472845143,0.01
54,Purity,0.22122562798067058,0.2894143253519299,0.0019993700098977106,0.5
55,Care,0.11964265959054576,0.17129116117909104,0.0041349624661507845,0.1
56,Fairness,0.054080655865046734,0.10453134026590016,0.00462113694557959,0.1
57,Loyalty,0.19338245194393577,0.26525414617386955,0.007311790909582074,0.01
58,Authority,0.14598164664086344,0.1908918984338711,0.007615517856481418,0.01
59,Purity,0.22158657763847234,0.298613915305609,0.0036485877759472435,0.1
60,Care,0.09875301958248972,0.20901589605639992,0.002740168453552036,0.1
61,Fairness,0.026022128364284636,0.08883432413406944,0.0017276515054815678,0.7
62,Loyalty,0.17086042135357993,0.2900490602270005,0.005117159061546165,0.01
63,Authority,0.08297701881394881,0.22290070699678521,0.006046992821337796,0.01
64,Purity,0.17060316727225844,0.31473873150365206,0.003517540934936505,0.1
65,Care,0.10616378515074998,0.16164444890014373,0.009096369760829113,0.01
66,Fairness,0.03805851262158855,0.09680897437137004,0.0019423110928050427,0.5
67,Loyalty,0.1585501100390394,0.29061333236448383,0.005949092924137358,0.01
68,Authority,0.09495063516168778,0.2306692789650111,0.0032375733350674136,0.1
69,Purity,0.19692842860654025,0.3127378716651461,0.003430716672158886,0.1
70,Care,0.07688382394492199,0.18320520502543347,0.004012306887528275,0.1
71,Fairness,0.01872579748774683,0.0996598774277958,0.005871495941505909,0.1
72,Loyalty,0.2098049086021686,0.29192783336387074,0.002982086065105481,0.1
73,Authority,0.11819631241113204,0.21456582647893918,0.006034643308219318,0.01
74,Purity,0.2491511911513863,0.29940622327479094,0.003339148274383882,0.1
75,Care,0.08635348632192574,0.2004700622413933,0.003094258172430997,0.1
76,Fairness,0.033903928735284805,0.0865712244009954,0.016044970339585945,0.01
77,Loyalty,0.18419489203175465,0.284880556117201,0.005628530857021086,0.01
78,Authority,0.1319258711201553,0.21025100546038566,0.00619915121263191,0.01
79,Purity,0.2061963198473572,0.2971942253362517,0.005638496498907203,0.01
80,Care,0.08231412713861841,0.1734296981784761,0.0023097885214411465,0.3
81,Fairness,0.026441416703021248,0.08526457094780737,0.006079731316280395,0.1
82,Loyalty,0.1975736575069318,0.30277409321771087,0.002709604562265305,0.1
83,Authority,0.11252109854642156,0.20824123050341425,0.006633316622916282,0.01
84,Purity,0.22797846541980826,0.3093109747941377,0.003151674400028159,0.1
85,Care,0.07937160710956548,0.19656365480524618,0.001402226052372778,0.5
86,Fairness,0.01671248210414633,0.09324639967521386,0.0016672499488170147,0.7
87,Loyalty,0.20442756367802883,0.27404045710642877,0.005698732851313066,0.01
88,Authority,0.098160563405712,0.21179226103502857,0.006701059547857631,0.01
89,Purity,0.14914196751676956,0.3268091937994184,0.003070003190627708,0.1
90,Care,0.12051980122218209,0.18035421452375044,0.0020849507445995343,0.3
91,Fairness,0.0022651242985690656,0.10834453067269811,0.0014941792521130978,0.7
92,Loyalty,0.1755468326778581,0.3010138546540423,0.003023556700224938,0.1
93,Authority,0.11593017224377666,0.21570050460104317,0.006170017789761305,0.01
94,Purity,0.22088139936918216,0.3119924639490549,0.003251363912218082,0.1
95,Care,0.07391899358660214,0.20717355403211235,0.001748042837153346,0.3
96,Fairness,0.05376283963755735,0.08457175966506225,0.002981157578680263,0.3
97,Loyalty,0.19286514134304722,0.2678261673750705,0.0071785043710377505,0.01
98,Authority,0.127498865143844,0.20454886106255854,0.007014119818763805,0.01
99,Purity,0.24050933016969178,0.2909688562519378,0.0024373887353367238,0.3
100,Care,0.09960374800618221,0.17843370871896624,0.002143766720326572,0.3
101,Fairness,0.04788077150776682,0.09290922459324502,0.0027882640223355314,0.3
102,Loyalty,0.23032813603294544,0.2785092010994532,0.005061476082423687,0.01
103,Authority,0.13974481907641612,0.2022653016431375,0.006697319882535599,0.01
104,Purity,0.21198298010332628,0.30774335386369245,0.004639890842917259,0.01
105,Care,0.09027330710308124,0.1851671512465377,0.001494172907915419,0.5
106,Fairness,0.03709546924922502,0.10662867664945463,0.010360071483577513,0.01
107,Loyalty,0.14842394842611517,0.281251378711352,0.0064146727441453,0.01
108,Authority,0.1230874719325109,0.2077297907667337,0.0063662764430286655,0.01
109,Purity,0.2015195171949936,0.3014369534441572,0.003670104305971737,0.1
110,Care,0.10088852610385024,0.18481409531010007,0.0035931282255731813,0.1
111,Fairness,0.02717635292521392,0.09183314016771738,0.001225743545599145,0.99
112,Loyalty,0.15625559385396304,0.29863749642784165,0.0032394366534476376,0.1
113,Authority,0.11150695402914845,0.2130448797541592,0.006539391631182269,0.01
114,Purity,0.19695798327916403,0.316895157315498,0.0021754562216515254,0.3
115,Care,0.07973733605590305,0.20097238501883485,0.005257790709471676,0.01
116,Fairness,0.029514726012244252,0.09180856901764123,0.015123091439366167,0.01
117,Loyalty,0.18327486705424556,0.2718271706686015,0.006676810674482249,0.01
118,Authority,0.03611969711347951,0.21620213754591155,0.007858149520065976,0.01
119,Purity,0.20052543605244577,0.307903458491931,0.0022785929215840073,0.3
120,Care,0.06782971829381124,0.20214249983015908,0.0018058898525182786,0.3
121,Fairness,0.01693110980500745,0.10600129711479778,0.0025531433075916717,0.3
122,Loyalty,0.19726047799040303,0.3046809634385065,0.002677752790742103,0.1
123,Authority,0.1351286940587888,0.21988626734399175,0.005234066029061285,0.01
124,Purity,0.23582727907376144,0.29933459561839626,0.004811082749624334,0.01
125,Care,0.06813245714831517,0.22632017934619386,0.00072636418279155,0.9
126,Fairness,0.025098211164942152,0.09606923203208151,0.005775999357322299,0.1
127,Loyalty,0.1687663843748668,0.2918573522428428,0.003213487905751946,0.1
128,Authority,0.11382860032731201,0.20685731569049648,0.006788703977020895,0.01
129,Purity,0.1697723589111425,0.31603134194886284,0.0033429527003201683,0.1
130,Care,0.12187747549790784,0.17415415078215168,0.002110369132525835,0.3
131,Fairness,0.032891821371761054,0.09875428460150804,0.00544575309637113,0.1
132,Loyalty,0.15431511258148778,0.31256393605432065,0.0027059696688121497,0.1
133,Authority,0.12038531980012779,0.21042116723593296,0.0067174676795561696,0.01
134,Purity,0.18801868112768005,0.31234231188199346,0.0016699809867346696,0.5
135,Care,0.06875590840385348,0.16696437352838056,0.0011707334357673569,0.99
136,Fairness,0.051616271249787515,0.09044342887135859,0.00548494118402105,0.1
137,Loyalty,0.21967577511401437,0.26540111834085445,0.0067204289769417945,0.01
138,Authority,0.14365341404111376,0.21388919149988195,0.005637482638486645,0.01
139,Purity,0.24117429169680227,0.3003874627994726,0.004622424647859121,0.01
140,Care,0.08625376767060311,0.19289765118214153,0.005808038006837656,0.01
141,Fairness,0.038242480064991424,0.10000132074898793,0.0014178909714236297,0.7
142,Loyalty,0.20808159198877563,0.2813761773310045,0.00528455107718236,0.01
143,Authority,0.0999269211236673,0.21070893520358303,0.007073983806431188,0.01
144,Purity,0.21844776897648,0.3059388901562988,0.003409515390432489,0.1
145,Care,0.07648935730459194,0.19921265971200486,0.005574416412479183,0.01
146,Fairness,0.024926364287504832,0.11510200557938122,0.00460591268386389,0.1
147,Loyalty,0.17555754110247435,0.2702533569897587,0.0011906854128653985,0.99
148,Authority,0.1345556153458729,0.19813121284083224,0.007595947697354092,0.01
149,Purity,0.2235635502659321,0.3066616771972188,0.0034555473362004193,0.1
150,Care,0.07456334798613107,0.20022922270487253,0.0018291919166371752,0.3
151,Fairness,0.036992455968726135,0.0960345333635585,0.00190649938702046,0.5
152,Loyalty,0.19570365759462183,0.2798258649009645,0.0057400605668514034,0.01
153,Authority,0.1425520592680306,0.199378603883679,0.006985290900050485,0.01
154,Purity,0.20737047728498958,0.3056827166226018,0.0023621827072767844,0.3
155,Care,0.09836154527929708,0.18447020787616242,0.0036797504355365967,0.1
156,Fairness,0.04345640218741309,0.09026474260486617,0.012937833802503601,0.01
157,Loyalty,0.17986941924116018,0.31771733255319423,0.0022894732121857496,0.1
158,Authority,0.11814589378644469,0.2185015823798706,0.005644899064989533,0.01
159,Purity,0.17712390758787255,0.328765192083347,0.0019282291945460976,0.3
160,Care,0.07345980367768545,0.177324401623274,0.008023814069685982,0.01
161,Fairness,0.0446542682124198,0.08577945947185006,0.006315936489705028,0.1
162,Loyalty,0.20256329118443728,0.2780858643521946,0.003587324340686853,0.1
163,Authority,0.1201539334948607,0.2067666203947932,0.006956580109446864,0.01
164,Purity,0.20429995856593086,0.3005184259219189,0.00521714687777381,0.01
165,Care,0.06387667257717888,0.19367681715043883,0.003706469985400406,0.1
166,Fairness,-0.012321799040132309,0.12905435758838646,0.004316446011930577,0.1
167,Loyalty,0.18094075239641327,0.283990275391238,0.005805322941347757,0.01
168,Authority,0.09551497108200036,0.2145142768710775,0.007138046332916379,0.01
169,Purity,0.22566845957051063,0.3028292547460807,0.004746757848338477,0.01
170,Care,0.12122096244183478,0.17302856433828662,0.006718634081047373,0.01
171,Fairness,0.04615775989273596,0.0952019734644387,0.005566850562658763,0.1
172,Loyalty,0.17728051380718501,0.26477621098194115,0.007787679103947878,0.01
173,Authority,0.11983708925580827,0.20404759138598727,0.006888887188356375,0.01
174,Purity,0.22021731885610807,0.3000683516651613,0.0034932123689481154,0.1
175,Care,0.0964853784013221,0.19451102403384968,0.0018264476660123687,0.3
176,Fairness,0.0001614051253758797,0.09872651125269793,0.015546408579410477,0.01
177,Loyalty,0.21538727059491447,0.29330218023428045,0.002805709127010277,0.1
178,Authority,0.12066921760639338,0.20949005224457007,0.006431244311198327,0.01
179,Purity,0.22888732221666852,0.3087493984652876,0.0021056518455507024,0.3
180,Care,0.06813060634690948,0.2028391988143764,0.0033724561843708786,0.1
181,Fairness,0.031900773279162076,0.10298431749786308,0.011802923329845094,0.01
182,Loyalty,0.16313286592057696,0.28498827188578413,0.006171701178937595,0.01
183,Authority,0.058982046635201235,0.23169081343793474,0.005697664537199469,0.01
184,Purity,0.2119391624454624,0.30507082196922286,0.004957765666311236,0.01
185,Care,0.0982266310736587,0.1652049914014747,0.00886940074094644,0.01
186,Fairness,0.029875181317378097,0.1019387732671041,0.002702613391258918,0.3
187,Loyalty,0.17306559836481028,0.2844050701483911,0.006048134188540163,0.01
188,Authority,0.11800136309960718,0.21008104288809115,0.006524880473513861,0.01
189,Purity,0.2008986300571035,0.3081587488203271,0.004790528129941928,0.01
190,Care,0.07963193381544442,0.18091927127784446,0.002252613118156746,0.3
191,Fairness,0.04394615087458531,0.09233521189571625,0.005756622269490971,0.1
192,Loyalty,0.1826136618275136,0.258803793439332,0.0013151596591625266,0.99
193,Authority,0.16431269575688334,0.20111533865986553,0.006280499449837544,0.01
194,Purity,0.19188881458154672,0.30854788406725353,0.004868713188473424,0.01
195,Care,0.0987319848597209,0.18494522444184436,0.0035227266669185073,0.1
196,Fairness,0.057038572588667624,0.08771739455233152,0.005441289219799914,0.1
197,Loyalty,0.2068903427572255,0.25843709124079317,0.00757602514681569,0.01
198,Authority,0.1156704861558483,0.2059016804552044,0.006823535425080574,0.01
199,Purity,0.2391419491422183,0.3099824673827357,0.0029903854508951493,0.1
200,Care,0.04907467915833763,0.19270399682089234,0.0038210642193481333,0.1
201,Fairness,0.022714622433419374,0.1203307814041551,0.002164858446175242,0.3
202,Loyalty,0.22076126030808096,0.2714852311583421,0.005947381905624279,0.01
203,Authority,0.14694193719367787,0.21003766059780793,0.005876663676361313,0.01
204,Purity,0.24214564171064978,0.2969526704367099,0.0047652160222830435,0.01
205,Care,0.08397568704068836,0.1809042633932274,0.004046533452658602,0.1
206,Fairness,0.02582170153038965,0.11399320686680592,0.004603418376041568,0.1
207,Loyalty,0.15491927509712056,0.29286631643838557,0.00541771386318886,0.01
208,Authority,0.11355461969169234,0.20662694121025404,0.006934396491374823,0.01
209,Purity,0.1745024320636155,0.29952826821857736,0.00424624589362162,0.1
210,Care,0.10062663357102408,0.17017926478031298,0.0013403284445419202,0.7
211,Fairness,0.042374597305957384,0.07342909722264745,0.0017862516969586542,0.7
212,Loyalty,0.18600267963547112,0.26237407482499875,0.00799364662353075,0.01
213,Authority,0.10555256773713606,0.19936424691592813,0.008263802812347117,0.01
214,Purity,0.18983298666119064,0.31117182129413345,0.004649106178519192,0.01
215,Care,0.09556983182924572,0.1673831223642046,0.00885039918636029,0.01
216,Fairness,0.02173275136259667,0.11250023355806182,0.004814458026168888,0.1
217,Loyalty,0.20408303116603654,0.26607952525855505,0.0068831343319102215,0.01
218,Authority,0.11305369108715568,0.20873318737428692,0.006820779042922841,0.01
219,Purity,0.1946052088141188,0.3103508799615736,0.0034943572287183576,0.1
220,Care,0.11822451213812024,0.1960411574365193,0.0010081746788970513,0.7
221,Fairness,0.03087181556047236,0.08825591695548651,0.006216785677606793,0.1
222,Loyalty,0.17918064421687552,0.3013041381248799,0.0029799118645217706,0.1
223,Authority,0.10820998484117561,0.23313981233009806,0.003011289348114835,0.1
224,Purity,0.23534410711021547,0.3099020393850833,0.004140285331558355,0.01
225,Care,0.08631391699958624,0.16742632591349638,0.008782998258569227,0.01
226,Fairness,0.03421998105275992,0.09298663774058669,0.005726424810130269,0.1
227,Loyalty,0.19158650342532701,0.29272463936168736,0.0030234396252147096,0.1
228,Authority,0.1429040093563394,0.2036736007390173,0.0064916091914283425,0.01
229,Purity,0.23816655088169547,0.290203539959882,0.003895420665740866,0.1
230,Care,0.10625598798164992,0.1943678563554374,0.0018817326844040574,0.3
231,Fairness,0.048555765295624886,0.08351998033298669,0.0029843340744359383,0.3
232,Loyalty,0.1476100776346193,0.2877968188278798,0.0063257364058991634,0.01
233,Authority,0.10645107106395468,0.2065401653832316,0.00735470827838113,0.01
234,Purity,0.1966240453155873,0.3005351442202453,0.002404194476394707,0.3
235,Care,0.06635623941240021,0.19075631525778358,0.003792826899354283,0.1
236,Fairness,0.05209605909935888,0.08776093654011663,0.0012895041542973257,0.9
237,Loyalty,0.20218522862078858,0.28240778642176534,0.0034616557519516035,0.1
238,Authority,0.11164874445782957,0.2085501884613158,0.0068276387663052706,0.01
239,Purity,0.14091043138681136,0.3229722640047008,0.004481096754982799,0.01
240,Care,0.10273001866782172,0.1640136563932475,0.0011488579318271674,0.9
241,Fairness,0.012674622107463618,0.10890474563972041,0.011199008284512563,0.01
242,Loyalty,0.23962315459274086,0.26641872627911556,0.005875587687558294,0.01
243,Authority,0.16026323291853417,0.19057337893750648,0.007560040637684753,0.01
244,Purity,0.24253470284784717,0.3189875892820717,0.001786931260039691,0.3
245,Care,0.08381755206756403,0.20898951779349106,0.0012432445729745943,0.5
246,Fairness,0.028392988553992193,0.10601657738699333,0.005236282875254102,0.1
247,Loyalty,0.17911755595585155,0.27005427409819716,0.007559671251944377,0.01
248,Authority,0.07201802801761403,0.22342038046170198,0.006548800186953802,0.01
249,Purity,0.203901837483498,0.3121554721677505,0.00338587813474106,0.1
