,foundation,test_r2,train_r2,alpha,l1_ratio
56,Fairness,0.005353519971943332,0.03857233425533069,0.0025635848226639225,0.1
57,Loyalty,0.0757093644333906,0.18773699131886368,0.0005721362043822755,0.1
58,Authority,0.03482899318092969,0.11232185950399731,0.0012751730499853614,0.01
59,Purity,0.11252868962766449,0.21058514547879115,0.0005141720022242572,0.1
60,Care,0.026836317716622093,0.08127839597351694,0.001088443806023223,0.3
61,Fairness,-0.008806722207293616,0.040798476579340215,0.0024544991515474805,0.1
62,Loyalty,0.09834228906418485,0.18144554918654654,0.0005286569549410284,0.1
63,Authority,0.062449748281854345,0.10707134781360916,0.0007117619299235364,0.3
64,Purity,0.13456059739008175,0.20027258558054328,0.0004450233150685353,0.7
65,Care,0.03949051658403013,0.08759215300040313,0.0009356155448614722,0.3
66,Fairness,0.02019428331901596,0.03447319607825938,0.0016268259893691412,0.3
67,Loyalty,0.07315638403868818,0.17674204613658884,0.0007184157872443871,0.1
68,Authority,0.03596174893029436,0.10478319327393304,0.0009687012730430925,0.3
69,Purity,0.107674247576375,0.19838900204181265,0.0006270218722279842,0.3
70,Care,0.009157874435295588,0.09526408394971231,0.0009328050587588261,0.3
71,Fairness,-0.0049918469358072315,0.04675678004881656,0.0009748961435838916,0.5
72,Loyalty,0.1322005413911982,0.16808298989746784,0.0006360816522660145,0.1
73,Authority,0.07639310588701498,0.09162597002583917,0.0017535372143792423,0.01
74,Purity,0.1598955593487683,0.18970083148317496,0.0005375644431251802,0.7
75,Care,0.050926644647257935,0.07798668106862083,0.0010054749685069705,0.3
76,Fairness,0.00622314669905677,0.04432048511718678,0.0009761505925714051,0.5
77,Loyalty,0.09075364425316534,0.18100492568134774,0.0005852569077593538,0.1
78,Authority,0.03250447657682565,0.11730822769532201,0.0007520714676915174,0.3
79,Purity,0.10822726931392146,0.2100312427106763,0.0004478531940504838,0.5
80,Care,0.03115799706743716,0.09105391524669948,0.0014034118661680694,0.1
81,Fairness,0.0091256941075325,0.04583003885068704,0.003509367562281694,0.01
82,Loyalty,0.10994327821471295,0.16321303546060717,0.0007701546432945915,0.1
83,Authority,0.06928593163229813,0.09443555146264404,0.0016543484202104432,0.01
84,Purity,0.16586246423734974,0.18913716948160542,0.0005355259795850719,0.5
85,Care,0.04309764118355541,0.0805160379007781,0.0022765408624891063,0.01
86,Fairness,0.019084517705819093,0.053042378759230124,0.0022474605088618226,0.01
87,Loyalty,0.08863844631621631,0.1795077495471692,0.0006081290524184407,0.1
