,foundation,test_r2,train_r2,alpha,l1_ratio
32,Loyalty,0.1376833288657251,0.2469348320922392,0.00035471913845065803,0.5
33,Authority,0.07756897553491393,0.16199745114468866,0.0004145310585136676,0.9
34,Purity,0.15933119717123367,0.2513463046590906,0.0004803085439511556,0.7
35,Care,0.09534171430922433,0.13168927936262842,0.0003470954083303985,0.9
36,Fairness,0.03371220394905072,0.08645766226657658,0.0008371081083217829,0.01
37,Loyalty,0.1613939867240508,0.24992952971996452,0.0003070820296298964,0.3
38,Authority,0.09505451368448459,0.1736716748642113,0.0003740937515915962,0.5
39,Purity,0.18677616715890366,0.2653492922231676,0.0003124426052416547,0.3
40,Care,0.07027564494852534,0.12994896190172933,0.0005101499993984406,0.5
41,Fairness,0.0314620591701138,0.0542255531317436,0.0021645331291659346,0.01
42,Loyalty,0.15954071753548527,0.23094305559963257,0.0003954984981901763,0.7
43,Authority,0.08337885120882049,0.16930284468611234,0.0003857855693140942,0.7
44,Purity,0.1295422924173526,0.2719306502007548,0.0003772575868095554,0.5
45,Care,0.03985272580132726,0.1503723980120092,0.0005851382201971223,0.1
46,Fairness,-0.006747340086215692,0.07599703211791686,0.0004603259668286744,0.99
47,Loyalty,0.1541913061264789,0.26757895535295284,0.00023369470270485449,0.1
48,Authority,0.06607883498494116,0.1858979773678352,0.0003615876286332789,0.3
49,Purity,0.18207689065274868,0.2656818520500174,0.0003505887987843337,0.1
50,Care,0.05103413948510682,0.13360652930260675,0.0006123559375157331,0.3
51,Fairness,0.0032624742284730335,0.08685523920729188,0.0003785052929462898,0.99
52,Loyalty,0.1775551291387666,0.24180524817675886,0.0003297940433618304,0.5
53,Authority,0.06571438088062842,0.17711524602711737,0.000363915199546648,0.99
54,Purity,0.18012028951668757,0.26235033513834827,0.00037701608561109133,0.1
55,Care,0.08655907975145138,0.12900339717802534,0.0005832074286588274,0.3
56,Fairness,0.03524208333869672,0.047190511027819126,0.0006120524703278857,0.99
57,Loyalty,0.1476726941017661,0.2636688369849558,0.0002626010756565747,0.1
58,Authority,0.10164166655654527,0.16711846493277438,0.0004092918350487553,0.3
59,Purity,0.18476005926870398,0.26195771529620104,0.00035776694493001117,0.5
60,Care,0.05082158736078901,0.13744759444388222,0.0004782914078403817,0.5
61,Fairness,0.012382816235603555,0.09521113390018177,0.0003271939321369584,0.9
62,Loyalty,0.14189830422966354,0.2421198841178378,0.00043348120069522123,0.1
63,Authority,0.046946119228504446,0.16742213055133082,0.00044050120893694456,0.99
64,Purity,0.16649754226749092,0.23618885458409056,0.0005942665876827825,0.99
65,Care,0.07569720463502405,0.11945657196155601,0.0009759355656993749,0.1
66,Fairness,0.022973563981283363,0.057290449093191254,0.0005445944959813467,0.99
67,Loyalty,0.11748597111775272,0.2608095493563649,0.00028692387965770667,0.5
68,Authority,0.10772201854009178,0.170175210753016,0.00034836177335117937,0.99
69,Purity,0.13088981195206828,0.2857767103810318,0.0003080261942531824,0.3
70,Care,0.03047654979734471,0.13744713790182572,0.00039553485919941866,0.99
71,Fairness,-0.019183332313606805,0.07904316686830837,0.0014137226441582223,0.01
72,Loyalty,0.1831083955542132,0.24286124928687136,0.000333284272645399,0.1
73,Authority,0.07330565412906331,0.17157634745188954,0.0004988131337907116,0.1
74,Purity,0.20862839338513417,0.2547402758473879,0.0003729596909244999,0.1
75,Care,0.05323583566581758,0.12766793816472277,0.0008680002703552219,0.1
76,Fairness,-0.003325167725969358,0.09227248048934278,0.0008928844951299003,0.01
77,Loyalty,0.13163251725592984,0.26084808918896585,0.00027286404616232873,0.5
78,Authority,0.08445967948787414,0.17296590651351074,0.0003721197046245675,0.7
79,Purity,0.17689874117105442,0.2648849599935805,0.00035686480539063117,0.3
80,Care,0.02610313701764888,0.1495466706298444,0.0005139070334875042,0.3
81,Fairness,-0.006162095655761757,0.08734809497210083,0.0003570402101438515,0.99
82,Loyalty,0.15125421573611764,0.23842320444680365,0.0003938313430146475,0.1
83,Authority,0.0794935174260546,0.16552014041232888,0.0004312804030908081,0.5
84,Purity,0.1722188847294175,0.25384697782238885,0.00041062761156520283,0.7
85,Care,0.09334050979937125,0.12320216292843655,0.0006138822131151773,0.3
86,Fairness,0.02064544652665945,0.06558203636056958,0.0006277778366341681,0.5
87,Loyalty,0.13779101454294207,0.2568957264870071,0.00031985912197583544,0.1
88,Authority,0.07756187805186765,0.16997512336748666,0.0004194508986927866,0.5
89,Purity,0.13514506196420384,0.27745912014716523,0.0003322499049994438,0.3
90,Care,0.07566837905391766,0.10089574978692828,0.0019166300317531692,0.01
91,Fairness,-0.012236568531631686,0.08843199842290028,0.00040285667300256345,0.99
92,Loyalty,0.16513083535220052,0.2560557583072761,0.000288078107540779,0.3
93,Authority,0.10122405747095098,0.1707934526754019,0.0005039541755581633,0.1
94,Purity,0.17566500065767587,0.26246682863348947,0.00039208318962372714,0.1
95,Care,0.04764588902150402,0.16854833025177862,0.0002708942833156786,0.9
96,Fairness,0.02676256408006983,0.06761092698453308,0.0004204032135203314,0.99
97,Loyalty,0.14877886363812576,0.25138106270538163,0.00030025424789721915,0.99
98,Authority,0.08239474880321773,0.16395151097064486,0.0004579168179734423,0.5
99,Purity,0.19238867154683514,0.2626334763865181,0.00034271824886814223,0.5
100,Care,0.04577245093830462,0.15216271370785595,0.0005566217506859495,0.1
101,Fairness,0.028845062466747784,0.047180015024696265,0.0006631975073214955,0.99
102,Loyalty,0.1898031221484643,0.23895838504394595,0.0003436864621985314,0.1
103,Authority,0.1173303839977875,0.15521442657112505,0.0005668557519268862,0.1
104,Purity,0.19269367118568548,0.2548122507603755,0.0003864496029351381,0.1
105,Care,0.058065037295132016,0.13396342194814137,0.00074720842295469,0.1
106,Fairness,0.011826875560978611,0.0692240774011047,0.00047664218960515416,0.99
107,Loyalty,0.15361439437373314,0.2560199567683791,0.00028240908575743784,0.1
108,Authority,0.11542796883698703,0.16665084997353485,0.00035600516910007824,0.7
109,Purity,0.16948472517461766,0.2761938771607111,0.000328863480145438,0.99
110,Care,0.07964780958581041,0.1319613081499944,0.0004082826846560813,0.7
111,Fairness,0.011720814656771106,0.08186277024619104,0.0011234567918923474,0.01
112,Loyalty,0.12138999850317389,0.25214179184413965,0.0003504381092244391,0.5
113,Authority,0.07793393980569474,0.18175575686670697,0.0003439210254312953,0.7
114,Purity,0.15917841708036018,0.2750901071872246,0.00032242845929274423,0.3
115,Care,0.02719807918413253,0.16157578602602773,0.00028413053327263336,0.99
116,Fairness,0.016980805950108646,0.04137547375573347,0.0007975516028175238,0.99
117,Loyalty,0.14198518471000232,0.24701999717475487,0.00032326874014032157,0.7
118,Authority,0.017155005471161666,0.18436511502281816,0.00036876887696546883,0.99
119,Purity,0.15145393615062042,0.2680250377919251,0.00036709015274296333,0.1
120,Care,0.06525955384781579,0.12289077557116546,0.0009246428770611446,0.1
121,Fairness,0.0021618479879597086,0.057521694222746,0.0008091185419444672,0.5
122,Loyalty,0.14470009164473718,0.25310089230958077,0.0003299897685934938,0.3
123,Authority,0.10724496099929581,0.16258473548164232,0.00043416383046002995,0.5
124,Purity,0.15001246223575515,0.25512326441364563,0.0004715564806782937,0.99
125,Care,0.08744625232795689,0.12043519140565273,0.0006438219922033703,0.3
126,Fairness,0.029589532523107587,0.04570382733479916,0.000626175013462259,0.99
127,Loyalty,0.17130826743092753,0.2377687612045466,0.00035746494740404534,0.5
128,Authority,0.10171412456569817,0.16221884810681864,0.0004096991759056279,0.7
129,Purity,0.16180181330108767,0.2693537319680511,0.00035739238003778363,0.3
130,Care,0.08505948693736765,0.1252079127473703,0.0004197885320431738,0.99
131,Fairness,0.017262005003018888,0.09150303857562214,0.0008006693588996517,0.01
132,Loyalty,0.13979280784379855,0.2641301414456809,0.0002800231296367362,0.1
133,Authority,0.08817045328876472,0.1639850833173191,0.0004617763960956519,0.5
134,Purity,0.18139172920528157,0.2599145471256914,0.0003954067744961169,0.1
135,Care,0.039290692226903734,0.12854799582488718,0.0004863433310205323,0.99
136,Fairness,0.027408974801578,0.07303505051537651,0.0004124565399967382,0.99
137,Loyalty,0.1652778712845312,0.2503531707489334,0.0003117720407009763,0.1
138,Authority,0.08688433602174783,0.16307802442446362,0.00039419266118166397,0.9
139,Purity,0.19509004527436735,0.25756347188158646,0.00037967248923156727,0.1
140,Care,0.05090045790544118,0.13223575644496743,0.0007712890809073167,0.1
141,Fairness,0.0044423845378045446,0.07886604837513567,0.001259521122373112,0.01
142,Loyalty,0.12827121017217147,0.25746574952310053,0.00028214147946851304,0.5
143,Authority,0.04330481266693886,0.18320385610663226,0.000349079934589079,0.7
144,Purity,0.16194793709148692,0.2607342968891444,0.0004035989894545807,0.1
145,Care,0.025108094570656547,0.15410313021411748,0.0003516257860094441,0.99
146,Fairness,-0.013637334854845307,0.09137041956103531,0.0003732450747383573,0.99
147,Loyalty,0.18223292418225556,0.24488318591498248,0.0003216085546346962,0.3
148,Authority,0.11977642790000254,0.1534355571542142,0.00044715548626331875,0.7
149,Purity,0.20200841469603115,0.2737968707856189,0.00027399126684492654,0.3
150,Care,0.0510565223806263,0.12475899179073946,0.0009556489631096367,0.1
151,Fairness,0.022073481878261525,0.04530564745713517,0.0006748571492445236,0.99
152,Loyalty,0.15784724182431453,0.24865579036334984,0.00034442749922755417,0.1
153,Authority,0.10441436106890234,0.167452302062577,0.0003784682940367472,0.7
154,Purity,0.19500697371616726,0.246222941764075,0.0004586837475123353,0.7
155,Care,0.0655284549514058,0.12948873919025083,0.0004480838135115758,0.99
156,Fairness,0.02091166803602451,0.05482877638000472,0.0005783290668758369,0.99
157,Loyalty,0.15601825928034896,0.2602686388790373,0.0002833283091478832,0.1
158,Authority,0.10569454025518987,0.17699013943154274,0.0003220325020132436,0.7
159,Purity,0.16526111936365717,0.26860094653914823,0.00036026069336693494,0.1
160,Care,0.038053859529070366,0.14873415798528966,0.00038741053032185726,0.9
161,Fairness,0.015329696035746854,0.08899935952934279,0.0008764310823004081,0.01
162,Loyalty,0.1981568430572942,0.23531304806980335,0.0003289239210380613,0.3
163,Authority,0.08390422175526946,0.1377457148690444,0.0005751085896992792,0.99
164,Purity,0.18831176410690942,0.254014640226468,0.00038188299217852624,0.7
165,Care,0.042776176802935106,0.13359253544164007,0.0008501703982080891,0.1
166,Fairness,-0.014364615022077531,0.09896224601040249,0.0003778286069350954,0.9
167,Loyalty,0.15881726453052247,0.2326541006284829,0.0004117843258917088,0.7
168,Authority,0.09050828326343718,0.1644079582661392,0.0004596427790144438,0.5
169,Purity,0.18052417315942204,0.26290567762774497,0.0003746287627215884,0.7
170,Care,0.09155732814172146,0.11481963578745169,0.0008745997453642734,0.1
171,Fairness,0.030693936427419688,0.05914282937907167,0.0018590196876807083,0.01
172,Loyalty,0.1367801280399913,0.2613457617576832,0.00029863697209880257,0.1
173,Authority,0.08235781397224717,0.1764199065664347,0.0003540895896862861,0.7
174,Purity,0.1437522119709611,0.2808453535230109,0.000303809929313005,0.3
175,Care,0.097949850981916,0.13000709771218333,0.0003654916396025426,0.99
176,Fairness,0.01604980288303659,0.04680312817862975,0.0007298288050365817,0.9
177,Loyalty,0.17081891832294283,0.23325484119232653,0.000369820101374911,0.5
178,Authority,0.07972176795517616,0.15549105786966588,0.0005808811415841887,0.3
179,Purity,0.20458173925899992,0.24118215030159695,0.0004759131184375953,0.9
180,Care,0.026743717495028352,0.133208984270634,0.000463161863182693,0.99
181,Fairness,-0.016318152260142327,0.06238486657315934,0.0005926998433594978,0.99
182,Loyalty,0.14166694445869343,0.2584692038675509,0.0003165345686001872,0.3
183,Authority,0.08821598589623458,0.171688358657744,0.000387595266636548,0.7
184,Purity,0.15074866403637233,0.2846170072412445,0.00028087750263155895,0.3
185,Care,0.05022166481779877,0.13536864112156788,0.0005782882159751003,0.3
186,Fairness,0.036204179614348075,0.056265309149561626,0.000523439552403453,0.99
187,Loyalty,0.11636332541813765,0.27901095922753005,0.00022401425115604198,0.1
188,Authority,0.047857522045338996,0.1907570619750223,0.0003145685616716247,0.7
189,Purity,0.14139622411958563,0.27254332327969977,0.0003769800667754722,0.1
190,Care,0.07327907556589541,0.1271504565093472,0.0008374013251954778,0.1
191,Fairness,0.01275115362597845,0.09754582511288146,0.0003104246373664773,0.99
192,Loyalty,0.1845560182451006,0.2372378285415918,0.00033872430512963493,0.7
193,Authority,0.11418502520795326,0.16009336719178568,0.00043019669945695653,0.5
194,Purity,0.19149588919799265,0.25957341913500964,0.00037137798745628226,0.1
195,Care,0.05948300138437557,0.15613264266361537,0.0003068149308216094,0.7
196,Fairness,0.033966584306378445,0.05736791327471236,0.0017767473797451298,0.01
197,Loyalty,0.17930619047263363,0.23980278104084218,0.0003463165384841903,0.1
198,Authority,0.10139831801330501,0.158472741103993,0.0004166873812120155,0.7
199,Purity,0.18280840560695433,0.2594127744431094,0.00037574157285433956,0.1
200,Care,0.048389916771232055,0.15397556470612894,0.00032662505629113255,0.99
201,Fairness,0.01950280863731657,0.033975920604935594,0.0008896943867607891,0.99
202,Loyalty,0.19223569922649242,0.23192858304229802,0.00037802357388544276,0.1
203,Authority,0.08607773766046722,0.16302060894558945,0.00037326128435551266,0.9
204,Purity,0.17775160466241813,0.25506561532772976,0.00040247168556790247,0.1
205,Care,0.05095165497197118,0.130059894224565,0.0004414848443888969,0.99
206,Fairness,0.007008034475022185,0.07032184413915554,0.0011895633721623591,0.1
207,Loyalty,0.13767959565012744,0.2570077724962232,0.00030174593074946233,0.5
208,Authority,0.08784923768558939,0.17667058312786654,0.00038497938712135497,0.5
209,Purity,0.1581744225427102,0.26620221851692705,0.0003902622216968922,0.1
210,Care,0.0738286206457478,0.10928799003968503,0.0004929731966385309,0.99
211,Fairness,0.014421619179593836,0.03999715404868287,0.0007939283078789151,0.99
212,Loyalty,0.1495503143702277,0.253576992058255,0.0003404042155305821,0.1
213,Authority,0.08415475763079538,0.17975727910989125,0.00032072595449815505,0.9
214,Purity,0.15873465955551047,0.26803608889703656,0.0003910959203687804,0.1
215,Care,0.06303995252199845,0.11434635325616538,0.0011267739504970246,0.1
216,Fairness,0.017622815084075927,0.07588557917745975,0.0005352163425555364,0.5
217,Loyalty,0.18255321411508274,0.23878357825397656,0.00032815828979853396,0.5
218,Authority,0.10432423983157457,0.1688838838085468,0.00038883627656217875,0.5
219,Purity,0.1829620906552447,0.2601783733066211,0.00037296549896500387,0.3
220,Care,0.05103092928237507,0.15347590930583943,0.0004994639011779424,0.1
221,Fairness,-0.002588991547418651,0.08369630122994831,0.0003913408096809215,0.99
222,Loyalty,0.10912504776283294,0.26288855531300215,0.0003329247472822725,0.1
223,Authority,0.07355302737949376,0.16819335224176657,0.0004146051269373026,0.7
224,Purity,0.1734457341452582,0.26596905263009896,0.0003705436437408222,0.99
225,Care,0.026096882605978422,0.14364745167276538,0.000379774785707094,0.9
226,Fairness,0.003249943602939842,0.10507995088279398,0.00031644455054318594,0.7
227,Loyalty,0.14316019355759813,0.253136460648517,0.0003342880701823054,0.1
228,Authority,0.11258446301491676,0.15630418960915382,0.0004623983519398748,0.5
229,Purity,0.19321066743081183,0.2513423279265047,0.00041468338480310903,0.1
230,Care,0.07036361957740989,0.12534562948064754,0.0004418887486564674,0.9
231,Fairness,0.013302917078572674,0.048565480495460944,0.0006261683816025614,0.99
232,Loyalty,0.16604228075738436,0.2481413527889288,0.0003183904305464409,0.5
233,Authority,0.09273640867872135,0.14695002370016774,0.0005279067234748494,0.99
234,Purity,0.18499989499739,0.2554548503706654,0.0004145324827772471,0.9
235,Care,0.03366564304092923,0.12975441834365598,0.0009613643834683852,0.1
236,Fairness,0.016171810121330066,0.03412023716468815,0.0009046227380155159,0.99
237,Loyalty,0.17674209688111564,0.24801359700908898,0.00031610778986488193,0.3
238,Authority,0.098453854552915,0.1548568581513866,0.00046929874481666607,0.9
239,Purity,0.155469784298769,0.27251330933569307,0.0003515365181827051,0.3
240,Care,0.1085371649126411,0.09525157044451449,0.0017400069664698238,0.01
241,Fairness,0.026223702789755055,0.08005541366034208,0.00039008100709567726,0.9
242,Loyalty,0.19109616179908784,0.23881748018793647,0.0003500237667041585,0.1
243,Authority,0.10256695896770285,0.1660082115410173,0.0005019438083884882,0.1
244,Purity,0.1818216327285187,0.27168597390185323,0.00028810528939861687,0.3
245,Care,0.046420187030129956,0.17803162247992332,0.00022557214182266036,0.9
246,Fairness,0.0047050501984348125,0.09620464237925208,0.0008498246949181821,0.01
247,Loyalty,0.13353050097733687,0.26615730978405916,0.00027346393582941255,0.1
248,Authority,0.08927193813743695,0.17415628670957217,0.0003759394995781406,0.7
249,Purity,0.1663215591063555,0.27028295168880745,0.00036075170146135745,0.1
