,foundation,test_r2,train_r2,alpha,l1_ratio
25,Care,0.042939875243936276,0.03688852032477308,9.069560833744247e-05,0.99
26,Fairness,-0.00010038391748667941,0.0,0.0711913444392224,0.01
27,Loyalty,0.03552833853473514,0.10366136018262795,4.392518738784608e-06,0.9
28,Authority,0.0365340427951919,0.07702643871791004,7.405469820018379e-06,0.7
29,Purity,0.031353159614218806,0.12948004179486083,6.7856590302614375e-06,0.9
30,Care,0.03259931995941945,0.04250731488851345,2.525326282153749e-05,0.9
31,Fairness,-0.01723638530578464,0.003008649375061956,0.0029413384017547718,0.01
32,Loyalty,0.0870248561824255,0.089893291482812,3.898482469921839e-05,0.99
33,Authority,0.07272698502104968,0.06762140330424793,6.740144619631316e-06,0.5
34,Purity,0.11487818389376114,0.11207119433215174,8.129933967688452e-06,0.7
35,Care,0.03211919557449816,0.03399502950153532,0.00014170296624338395,0.99
36,Fairness,0.0015632339018775143,0.0009424427260350532,0.007933586346938965,0.01
37,Loyalty,0.05146972201738631,0.10115706563359295,6.554109564093439e-06,0.7
38,Authority,0.029617989460232308,0.08094241614157749,5.494867357305835e-06,0.7
39,Purity,0.11196024105925673,0.11034718813346756,1.0655909997846791e-05,0.5
40,Care,0.0199825003859464,0.03979536389206617,0.00010592728373734633,0.99
41,Fairness,-0.020280282032705488,0.009865321918278713,9.958328945753437e-05,0.7
42,Loyalty,0.11745243619694046,0.07851157342397685,8.372617267149934e-05,0.99
43,Authority,0.08264259912471017,0.06317722839685191,8.565652680548935e-06,0.3
44,Purity,0.13483251457368062,0.10366352173037974,1.2198713084059493e-05,0.5
45,Care,0.028519383265471876,0.041920761394231065,6.180142854044555e-05,0.99
46,Fairness,-0.0038938283794105466,0.0010418137205091549,0.008750188323539887,0.01
47,Loyalty,0.11038700022788206,0.08605988799056286,6.018209638942097e-06,0.7
48,Authority,0.087440573765446,0.063256062075296,9.567749368703553e-06,0.3
49,Purity,0.11766057481857006,0.11042477514906213,9.502659855574357e-06,0.7
50,Care,0.03993181260780432,0.03577271580004138,0.0001319619880806463,0.99
51,Fairness,-0.0003842606023418682,0.0007387133610389229,0.010641424449536002,0.01
52,Loyalty,0.06622321923473307,0.09399218140019938,7.824130660071763e-05,0.99
53,Authority,0.08567979025375405,0.06282070297982545,1.0521190529193234e-05,0.3
54,Purity,0.08877286926414019,0.11781488689296393,1.2132094852232875e-05,0.7
55,Care,0.03371391269213153,0.04175767698563326,2.018910165458031e-05,0.9
56,Fairness,-0.0005668842676316288,0.0,0.055464197850017466,0.01
57,Loyalty,0.10667647947824521,0.08642812348268536,2.285429343055034e-05,0.99
58,Authority,0.07365812784512726,0.06696101575368196,8.573221170841545e-06,0.5
59,Purity,0.09679153029460841,0.1116323910696948,0.00010138713275894304,0.99
60,Care,0.03294357673981185,0.03889195614319507,8.297331830936218e-05,0.99
61,Fairness,-0.0019933712263877634,0.0029030067885718047,0.0036609213141021945,0.01
62,Loyalty,0.08036558375743985,0.09349421596158036,1.5257764110329934e-05,0.99
63,Authority,0.06341713254737547,0.07108631236417307,5.500738752094591e-06,0.7
64,Purity,0.11523610314213861,0.11112131998155073,5.989902591949293e-06,0.9
65,Care,0.033127175244482276,0.04185358687241947,4.0760142723863336e-05,0.99
66,Fairness,-0.0061924882153299166,0.004210080746085643,0.0026044907728146514,0.01
67,Loyalty,0.09058701004129566,0.09052150796777658,8.913428118147362e-06,0.7
68,Authority,0.05542701139849027,0.07170635419671556,7.756322134935656e-06,0.5
69,Purity,0.10653314139033998,0.11133533931025863,1.1175758385127356e-05,0.5
70,Care,0.0161416965637734,0.03928117361375183,0.0001101580650528307,0.9
71,Fairness,-0.001997035870484165,0.006954202850934288,7.54760066628985e-05,0.99
72,Loyalty,0.07608352058717804,0.09440123668290779,5.795323681908306e-06,0.7
73,Authority,0.03564453357553932,0.07769544937191786,6.395758113750868e-06,0.7
74,Purity,0.10772940354144567,0.11221261777295277,9.25983148558855e-06,0.7
75,Care,0.018436042748979364,0.04290957755729763,7.782532953525512e-05,0.99
76,Fairness,0.0001599093614337299,0.0025639174456714153,0.003278155811474792,0.01
77,Loyalty,0.07483842740427116,0.09433569600938818,4.633959313819542e-05,0.99
78,Authority,0.05861974746709442,0.07092756820809465,7.6158255445133675e-06,0.5
79,Purity,0.07637157667248407,0.12111559833390517,9.315452818991631e-06,0.7
80,Care,0.031684947374390426,0.042866215671345076,1.3622440720463317e-05,0.9
81,Fairness,-0.0007751454631816923,0.0,0.07330622667169878,0.01
82,Loyalty,0.05664267827618141,0.09814887052837273,2.8224144120331906e-05,0.99
83,Authority,0.061351538223181845,0.07051539981164023,7.1571034975549115e-06,0.5
84,Purity,0.0855929823776439,0.11777933001602725,8.547403404679417e-06,0.7
85,Care,0.038723433604675006,0.03762796566087179,6.338461484634597e-05,0.99
86,Fairness,0.0014154857306214463,0.0012684057795580017,0.005375265548687117,0.01
87,Loyalty,0.12550830008746539,0.08068076410516711,2.8245756659122292e-05,0.99
88,Authority,0.09465964723531384,0.06166487786889274,5.134119666846184e-06,0.5
89,Purity,0.14045456333620443,0.10309009767503019,8.175523449391766e-06,0.7
90,Care,0.02699459729670839,0.04232650280770589,4.050909884642314e-05,0.9
91,Fairness,-0.00651536328242619,0.00324655759527126,0.0043475489630705215,0.01
92,Loyalty,0.07053479670604057,0.09513471539998763,2.0581784709877096e-05,0.9
93,Authority,0.033286568507887915,0.07818410677952814,5.414008961472087e-06,0.7
94,Purity,0.06421420757086505,0.11960836234110095,8.412019200186519e-06,0.7
95,Care,0.03859780446039962,0.03863391712793085,4.379127742598589e-05,0.99
96,Fairness,-0.0008586157016072793,0.0033557945372747477,0.00030249470824846876,0.99
97,Loyalty,0.08151647814165475,0.09047367603614354,8.053971034974354e-05,0.99
98,Authority,0.05242106645851308,0.07165399934630379,7.702498804486544e-06,0.5
99,Purity,0.12590774673943694,0.1055364977327532,1.1409072725104292e-05,0.5
100,Care,0.03850844866735548,0.039858274730480536,1.3150708604765793e-05,0.7
101,Fairness,-0.0029947203102880238,0.00879834552445713,5.605237541001626e-05,0.99
102,Loyalty,0.04230593375186986,0.10001070727795025,5.0144641783455135e-06,0.9
103,Authority,0.03484161990537493,0.07807489042520399,5.1729880738456875e-06,0.7
104,Purity,0.08759996837924,0.11531994093082176,5.952203000979136e-06,0.9
105,Care,0.013477070475551578,0.04548621632003991,1.4506776433037055e-05,0.9
106,Fairness,-0.0013520474279007377,0.0,0.07800048171288211,0.01
107,Loyalty,0.11145278786035251,0.08464524555759056,8.56169652806784e-06,0.7
108,Authority,0.06821372871215725,0.06858877369994643,7.948221501261723e-06,0.5
109,Purity,0.13872560423083802,0.10297366900248828,1.083307739282498e-05,0.5
110,Care,0.03902413858502041,0.031684384844927305,0.000152412596607423,0.9
111,Fairness,-0.003916598912748093,0.0031705647808881743,0.0033045656268083923,0.01
112,Loyalty,0.06643962383400803,0.09550694062556098,1.8752382197176627e-05,0.9
113,Authority,0.0577666226166903,0.07111797059344516,5.183590872394273e-06,0.5
114,Purity,0.07966959199511414,0.12089039327285944,8.910529738302006e-06,0.7
115,Care,0.0358923261186489,0.036636122974003205,0.00011609097657306923,0.99
116,Fairness,0.0018976120879276026,0.0017483100798847406,0.004314246889545664,0.01
117,Loyalty,0.0932914871131385,0.08822650822496747,6.268823533910497e-05,0.99
118,Authority,0.07531287957988075,0.06698875805891313,6.143213953614733e-06,0.5
119,Purity,0.10549378798380493,0.11394541305199413,9.67118808279426e-06,0.7
120,Care,0.009299631559584243,0.04627488131085089,5.0237032477663984e-05,0.99
121,Fairness,-0.0037674648407337585,0.0025843263073181966,0.0030091664664890164,0.01
122,Loyalty,0.0833515575014998,0.09186964983766888,1.4313387747099023e-05,0.9
123,Authority,0.07397723136145173,0.06710835965447415,8.522818876782306e-06,0.5
124,Purity,0.10238608369305158,0.1117379265322479,1.2224243144524277e-05,0.5
125,Care,0.0057852616619262776,0.04683798410629958,4.5658053329509844e-05,0.99
126,Fairness,-0.0009266161350840463,0.002688170738819662,0.003962921151724456,0.01
127,Loyalty,0.08025767666446337,0.09363942887621313,6.11736409072864e-06,0.7
128,Authority,0.05894702104796323,0.07231770566530171,6.240520811143804e-06,0.7
129,Purity,0.1003060680545389,0.11516290586102573,1.3058697923528008e-05,0.9
130,Care,0.031561999984239586,0.04212380531547688,2.3608846071482577e-05,0.9
131,Fairness,0.00011683462628653274,0.002280806546078651,0.004057726617652463,0.01
132,Loyalty,0.04598861846945379,0.09741746148199437,5.2563046515324856e-06,0.7
133,Authority,0.05356208514069771,0.07170169088147726,6.05827968260657e-06,0.5
134,Purity,0.06967119156909707,0.11917656312577296,6.700455471450241e-06,0.9
135,Care,0.028314293095177745,0.03929545175321403,6.0999965370219856e-05,0.99
136,Fairness,-0.0031590031008816855,0.002401935172050007,0.004229046743248705,0.01
137,Loyalty,0.11380854053888478,0.07908308264074626,7.421557453220055e-05,0.99
138,Authority,0.09786325616501623,0.055969256700851955,1.1183639024817116e-05,0.3
139,Purity,0.12861151100876567,0.1006414338998518,1.887699953692894e-05,0.5
140,Care,0.028443889295929004,0.04102268042547508,1.2530878936166382e-05,0.7
141,Fairness,-0.005909032266968817,0.0018919800949568355,0.0033776295458410634,0.01
142,Loyalty,0.07836332804572443,0.0946079533494657,9.422262913009711e-06,0.9
143,Authority,0.0398106324262083,0.07544396073292614,5.666792427188666e-06,0.7
144,Purity,0.10939341940067393,0.11190400181714333,8.312880534883158e-06,0.7
145,Care,0.032762406524195486,0.03931111832658363,6.97014016584225e-05,0.99
146,Fairness,-0.0004940878994039721,0.0,0.06475923608494596,0.01
147,Loyalty,0.07139266264292443,0.09369156543139134,5.9800729808581904e-05,0.99
148,Authority,0.03730497608299055,0.07614152223848403,7.75330104402081e-06,0.5
149,Purity,0.06806884063840812,0.11937209453448372,9.928313704413898e-05,0.99
150,Care,-0.0015688850366339935,0.04758354315552438,7.973878191452049e-05,0.99
151,Fairness,-0.02264881421984377,0.013842163629304904,3.660135475208956e-05,0.9
152,Loyalty,0.06826634863585412,0.09504869206736166,5.842235584030451e-06,0.7
153,Authority,0.06120363122057659,0.07047014448030764,6.062721587862487e-06,0.5
154,Purity,0.060606968963010655,0.12327308363061684,7.362202075214979e-06,0.9
155,Care,0.03670985410145777,0.0369982902844731,0.0001333604451031824,0.99
156,Fairness,-0.00963083849165347,0.002340582167900007,0.003982136892425681,0.01
157,Loyalty,0.07648998469170942,0.09423486506752632,5.705426519004722e-06,0.7
158,Authority,0.0571014428930432,0.07194046104279228,5.307196711709276e-06,0.7
159,Purity,0.09312730106241751,0.11662688057133896,5.139974368610791e-05,0.99
160,Care,0.017969631989259716,0.04406211208019195,5.0670309854008365e-05,0.99
