,foundation,test_r2,train_r2,alpha,l1_ratio
60,Care,0.041372439795500315,0.052343909000981514,0.000159672378292562,0.99
61,Fairness,0.01167584131957844,0.017615286421464482,7.189707873774265e-05,0.99
62,Loyalty,0.0733701145767236,0.08276033663504545,1.7743692352151314e-05,0.7
63,Authority,0.06210713005514468,0.05486908392843137,5.291339579730143e-05,0.9
64,Purity,0.0932372784093054,0.09192163248730134,2.823710904624479e-05,0.9
65,Care,0.035827520471025553,0.06654514391993183,2.0026155315051108e-05,0.9
66,Fairness,-0.004463964838204104,0.021323241986476615,0.00010479394320624279,0.99
67,Loyalty,0.08458195891244691,0.08077409518167966,2.9884468402289866e-05,0.9
68,Authority,0.051414543404819435,0.05770885910171775,0.00010845063234480536,0.99
69,Purity,0.07665189796380412,0.09676085332905549,1.2122677779746243e-05,0.5
70,Care,0.018422077277775672,0.06844496492441987,3.630353075793174e-05,0.99
71,Fairness,0.010579572633896084,0.016200613569100186,0.00011813491898925967,0.99
72,Loyalty,0.07898805574659307,0.0826177195102551,1.0781746548930975e-05,0.5
73,Authority,0.036458714907520395,0.06213550089153774,7.56892009352725e-05,0.9
74,Purity,0.10893806514591475,0.0869575378679418,1.009248774451538e-05,0.3
75,Care,0.02697880252009166,0.06593458522739548,5.058069599306991e-05,0.99
76,Fairness,0.009122259885228967,0.01918389554567168,6.569453627729914e-05,0.99
77,Loyalty,0.07917117401017604,0.0823011073251505,3.120094082417261e-05,0.9
78,Authority,0.05570451221497508,0.055759993351283565,9.656133628803205e-05,0.99
79,Purity,0.060710515064713144,0.10122813670982655,1.0926800320475109e-05,0.5
80,Care,0.05030747903667332,0.06021993318781116,5.665192163619185e-05,0.99
81,Fairness,0.005228005949260095,0.018909028745731082,8.884033171741211e-05,0.99
82,Loyalty,0.06263322653060777,0.08498389712302878,5.738324670396079e-05,0.99
83,Authority,0.05309057393345151,0.05654015840196225,2.5961254733786447e-05,0.5
84,Purity,0.08523912702044845,0.09320605190031961,6.94348974620172e-06,0.5
85,Care,0.0657009153779341,0.054136854354446595,1.1595723253693818e-05,0.3
86,Fairness,0.02418938121471237,0.014014627276715541,7.459103049905562e-05,0.9
87,Loyalty,0.10730528636011716,0.0742509597050609,5.55528657402144e-05,0.99
88,Authority,0.07142027005171792,0.052332463228076165,7.013949153414627e-05,0.99
89,Purity,0.09384486711086282,0.09066312018188172,6.111950638821853e-05,0.99
90,Care,0.051230728813632775,0.06191228691465478,7.151425511695422e-06,0.5
91,Fairness,0.007232422033209951,0.017512734242322248,9.115103501253497e-05,0.99
92,Loyalty,0.06377742705820011,0.08378914484562838,8.383105312823684e-05,0.99
93,Authority,0.02246628790027516,0.06538250750612473,0.00010864463514337982,0.99
94,Purity,0.055028867415873095,0.09694420602588416,1.1125276901506596e-05,0.3
95,Care,0.0406244969776155,0.06229969749059283,5.503230456417665e-06,0.5
96,Fairness,0.003362823042390106,0.020446426676470897,7.182062519680065e-05,0.99
97,Loyalty,0.058945918594993985,0.08751933821030267,1.3468926368125057e-05,0.5
98,Authority,0.038795129002038964,0.060160295526792584,0.00012590825706775994,0.99
99,Purity,0.1022944717346167,0.08943879568528357,8.124393339338233e-06,0.5
100,Care,0.08115143453606088,0.04680534167831152,6.132597372427486e-05,0.99
101,Fairness,0.017964608161860296,0.014270041605702,0.00010834098501605749,0.99
102,Loyalty,0.04161218336110328,0.08866033321893574,7.054081036973768e-05,0.99
103,Authority,0.017637366312696967,0.06675737962794448,0.00010340919830073502,0.99
104,Purity,0.06794179907972875,0.09473860991744665,1.0107221980069202e-05,0.5
105,Care,0.05326090674179251,0.05971266438676248,6.103618145108065e-06,0.3
106,Fairness,0.016971304495611128,0.018227160973741774,2.474700115563632e-05,0.9
