,foundation,test_r2,train_r2,alpha,l1_ratio
109,Purity,0.24647162654616672,0.26934910477383067,0.0002807584263574457,0.1
110,Care,0.09729144644126198,0.1114954751191285,0.0010246603723608068,0.01
111,Fairness,0.03270893494024463,0.07330104509832147,0.0011546951592051426,0.01
112,Loyalty,0.13471472342675483,0.2826209010084779,0.00020390321797574007,0.1
113,Authority,0.10873540215518707,0.17706585052375012,0.0005088622653944704,0.1
114,Purity,0.1804905088927432,0.2822107655874545,0.00030143866499561994,0.1
115,Care,0.07444759414753355,0.13250135971390498,0.0006863671685825365,0.01
116,Fairness,0.052622837483585094,0.07099255907761315,0.0011355762838171695,0.01
117,Loyalty,0.22880868965731838,0.2511766380986411,0.0002693326515977892,0.1
118,Authority,0.14561135755921573,0.16861105803964438,0.0005060861053313568,0.1
119,Purity,0.2321223278849951,0.2707566945908877,0.0003059751874737212,0.1
120,Care,0.020626682477244085,0.15512227001261691,0.0005718763050447781,0.01
121,Fairness,0.034385574943337605,0.08927342800152316,0.0007727217122700238,0.01
122,Loyalty,0.17071438232431513,0.2723392449628227,0.00023136184342986482,0.1
123,Authority,0.10728541012368498,0.1908227052377679,0.0003857101659541186,0.1
124,Purity,0.16269635116987524,0.29564066620192564,0.00025754829559096395,0.5
125,Care,0.047093140957637725,0.14923137521337038,0.0005495035721169491,0.01
126,Fairness,0.03344758172003537,0.10061956291526442,0.0005907622922057454,0.01
127,Loyalty,0.21354810442985916,0.2544590557316647,0.000258580599480118,0.1
128,Authority,0.13899794337199645,0.17120392740061519,0.0005035498434152947,0.1
129,Purity,0.2076381530102277,0.2763574162694349,0.00029595631228032155,0.1
130,Care,0.06697375130339656,0.13622548208438723,0.00069512597214203,0.01
131,Fairness,0.023727941010113662,0.07114178482744393,0.0004892277353800896,0.7
132,Loyalty,0.1442414127603756,0.27492563500883815,0.00021840500766412654,0.1
133,Authority,0.10593260812263583,0.17643319960523918,0.00043682388531365006,0.3
134,Purity,0.18283289662647007,0.2824422860059891,0.0002807505022509032,0.1
135,Care,0.07125584237075111,0.12968334591850994,0.000424112837257503,0.5
136,Fairness,0.01968650387350057,0.10244471420710499,0.0005737631385333465,0.01
137,Loyalty,0.20518957481120914,0.2571142861530529,0.00025625910361444076,0.1
