,foundation,test_r2,train_r2,alpha,l1_ratio
109,Purity,0.03001109689820536,0.03340304428368268,8.614251002692215e-06,0.99
110,Care,0.011763126626022746,0.02045848163448305,1.817713159638239e-06,0.3
111,Fairness,0.002856112766797314,0.010760107607021618,5.308455615950277e-06,0.1
112,Loyalty,0.025605967955940723,0.023822304493599566,9.471211408348145e-06,0.99
113,Authority,0.025404176272186496,0.02126223146951567,3.411881410162388e-06,0.99
114,Purity,0.019793315353168084,0.03466194350719587,9.571175568734098e-06,0.99
115,Care,0.0008951015429825571,0.024296563593570575,1.0739498771051302e-05,0.99
116,Fairness,0.008585370119085667,0.005935233053803057,5.960275538002154e-05,0.99
117,Loyalty,0.018410492293326586,0.026391777442060227,3.1518478147504564e-06,0.99
118,Authority,0.005130513638958445,0.02494965828525786,2.1188641016163887e-06,0.99
119,Purity,0.03888597378794689,0.03034260907785913,5.439418024551574e-06,0.99
120,Care,0.009208003353936012,0.021033005836233465,9.458897474629065e-07,0.3
121,Fairness,-0.0009380871324828899,0.010608853346672387,2.6408330008068237e-05,0.99
122,Loyalty,0.010113055526558834,0.03044506941517955,2.9541482201204585e-06,0.99
123,Authority,0.0024287506885866117,0.028518585701259314,6.944200627445383e-06,0.99
124,Purity,0.01442716984798642,0.03794226491923958,3.910357374185643e-07,0.9
125,Care,0.014400252462881569,0.020752298527155988,1.3292019329132408e-05,0.99
126,Fairness,0.00927336086563546,0.008228629912598762,7.1094900304960105e-06,0.1
127,Loyalty,0.00557487688032976,0.030919448276868766,2.9213932020925907e-06,0.99
128,Authority,0.01003629057685218,0.025886216669806505,3.960361073731697e-06,0.99
129,Purity,0.026354744530929786,0.03419912933280822,6.409483021967341e-06,0.99
130,Care,0.011128456434289058,0.020555960015359753,9.181728603240955e-06,0.9
131,Fairness,-0.002015408656317552,0.013970585336841368,3.4822649000517904e-06,0.3
132,Loyalty,0.006270010578704466,0.027005150274101886,4.477440914941719e-06,0.99
133,Authority,0.004675292560255673,0.026732701043179485,3.6970712463481037e-06,0.99
134,Purity,-0.0010906484190864596,0.03855016370872777,4.364531035532063e-07,0.9
135,Care,0.008657753729131024,0.01801822074350523,2.1132261308067527e-05,0.99
136,Fairness,0.005519148800674278,0.009969805391710662,1.6533796687895202e-05,0.9
137,Loyalty,0.0282021743178279,0.024275591562112786,6.484486521113358e-06,0.99
138,Authority,0.030958089713883807,0.01660760933504868,1.0194238338645873e-05,0.99
