,foundation,test_r2,train_r2,alpha,l1_ratio
162,Loyalty,0.1772596756473842,0.19065157131348687,9.166088736560609e-06,0.9
163,Authority,0.09755264943486897,0.1363823934678331,3.590897510226151e-05,0.99
164,Purity,0.20293798706837174,0.20927309392397375,2.2539988172814882e-05,0.99
165,Care,0.08567189321144342,0.08459268440481904,3.221941975120357e-05,0.3
166,Fairness,0.026837837284941712,0.06606320576880875,3.1573282884380326e-05,0.99
167,Loyalty,0.11343239004772276,0.2033718928803151,1.777602592993186e-05,0.99
168,Authority,0.07375365547449764,0.13483124116786838,4.855172745283944e-05,0.99
169,Purity,0.1426773345681135,0.22233520697656584,2.6427889741385355e-05,0.99
170,Care,0.07410422141805761,0.08580728975303231,2.4589904875905276e-05,0.3
171,Fairness,0.04859935449936492,0.05548857716309852,3.2641478366445585e-05,0.99
172,Loyalty,0.1050958551469362,0.21248632793956523,8.388318155516008e-06,0.99
173,Authority,0.09376344847365681,0.14649009531733892,6.265347517838788e-06,0.9
174,Purity,0.1925082915123546,0.21683758732172143,1.049440540557141e-05,0.99
175,Care,0.05895306424623603,0.10597792553213958,2.3405675554513314e-05,0.99
176,Fairness,0.0220445490618979,0.07131842880811856,2.379848947228693e-05,0.99
177,Loyalty,0.12160956903287012,0.2051210180059072,1.398685934220503e-05,0.99
178,Authority,0.06362617311523366,0.13316702009820547,3.961854126971173e-05,0.9
179,Purity,0.1880890325152469,0.21332817767786638,1.1194981604576375e-05,0.9
180,Care,0.04537251115475949,0.08646077798968743,5.212677820374296e-05,0.1
181,Fairness,0.03209922338625115,0.052285012794982655,5.0729245339060084e-05,0.99
182,Loyalty,0.15413223056520187,0.19662914863954484,1.0511154096284203e-05,0.99
183,Authority,0.0874699000948308,0.13373371877405016,3.7882124406747396e-05,0.99
184,Purity,0.1298672379241812,0.22703669830778983,1.803118434239376e-05,0.99
185,Care,0.08421837984385427,0.08041971714147911,8.796209477027216e-05,0.99
186,Fairness,0.02769732971344563,0.05809130253104389,4.272480109923949e-05,0.99
187,Loyalty,0.15481618257690888,0.19871781570605507,1.2091610523784468e-05,0.99
188,Authority,0.08070265453213221,0.13729655563191268,1.2656463689974979e-05,0.5
189,Purity,0.1450222874112489,0.22531780355104103,2.101878839396026e-05,0.99
190,Care,0.03835051256128463,0.09699520618503621,5.702260514026015e-05,0.99
191,Fairness,0.029411196027094633,0.06911494759580883,2.1542732795713766e-05,0.99
192,Loyalty,0.14408296933580278,0.19167207180302248,1.2544922901969965e-05,0.9
193,Authority,0.05320320433287873,0.1290428156335499,5.228480229069758e-05,0.99
194,Purity,0.1391200342336274,0.219603262201836,1.1062985076323364e-05,0.9
195,Care,0.06734503048810347,0.09276772905021091,3.368404758331204e-05,0.7
196,Fairness,0.024049999332234173,0.06509866773304185,3.680287108999754e-05,0.99
197,Loyalty,0.13989757656732515,0.19784408120283137,8.792035852909898e-06,0.9
198,Authority,0.10873219228802466,0.12274012967519998,2.3463945412000194e-05,0.5
199,Purity,0.215105813717975,0.1991861758798149,2.0238965741602094e-05,0.9
200,Care,0.055491266478477574,0.09615508415709317,4.299973258894963e-05,0.9
201,Fairness,0.031100239814980335,0.06221293327250521,3.6836373493028156e-05,0.99
202,Loyalty,0.08927598837583384,0.20889964257229465,8.280377691797476e-06,0.99
203,Authority,0.06387096051086472,0.14088210981419302,1.320256611362373e-05,0.7
204,Purity,0.1374943932695365,0.22853993565990316,1.057842008896172e-05,0.99
205,Care,0.03106211077724652,0.09904891275220684,2.9813955594000435e-05,0.3
206,Fairness,0.021833708563746224,0.06080601316760903,4.124291082286953e-05,0.99
207,Loyalty,0.1152545274176745,0.19771997668284458,9.61486538972745e-06,0.9
208,Authority,0.06908203055604412,0.13509341288418153,3.8924606275575223e-05,0.99
209,Purity,0.1722001398873929,0.21213280237544418,1.1090821573594982e-05,0.9
210,Care,0.08263097973179778,0.08610824000386974,2.549994606836949e-05,0.3
211,Fairness,0.029729103762874853,0.05619354583404057,4.271502489787728e-05,0.99
212,Loyalty,0.16470802978637467,0.1952823670386098,1.5008585645318335e-05,0.99
213,Authority,0.12102099027695934,0.14217638725089443,6.606476894572649e-06,0.9
214,Purity,0.201426859377126,0.21259665585181597,1.5109997050275377e-05,0.99
215,Care,0.053581864536574764,0.09198016360107142,2.4503004281839896e-05,0.3
216,Fairness,0.04112043972073731,0.055909094135727755,4.1107512640042705e-05,0.99
