,foundation,test_r2,train_r2,alpha,l1_ratio
90,Care,0.0815067928407085,0.16299317905635102,0.007357408129715622,0.1
91,Fairness,-0.030763092567987815,0.14483951744501866,0.013857909192621273,0.01
92,Loyalty,0.18730305978941353,0.27114095578997033,0.01264582802678787,0.01
93,Authority,0.12360341282011478,0.18577716577333503,0.017987944115092882,0.01
94,Purity,0.19373899549923324,0.3028848330094377,0.009079948049587838,0.01
95,Care,0.06730493382962821,0.14872014093344843,0.009139263595344086,0.1
96,Fairness,0.0306130591024959,0.07887672885350439,0.033048292384159385,0.01
97,Loyalty,0.20014678745919223,0.2603024050933649,0.013642892812311708,0.01
98,Authority,0.1295437076556324,0.17732826632814225,0.020390145216284086,0.01
99,Purity,0.2201305241882906,0.2958673614375892,0.008830697806202803,0.01
100,Care,0.06989484113246192,0.16427885058802716,0.016235396788320915,0.01
101,Fairness,0.03858049386484985,0.10480989632566706,0.02097676862498731,0.01
102,Loyalty,0.22179700470468322,0.2720888257387126,0.011045253730942063,0.01
103,Authority,0.14436351267425473,0.190123863318156,0.015498410161802896,0.01
104,Purity,0.2044341863387764,0.3027397588297792,0.0035473072464260254,0.3
105,Care,0.05688324170152925,0.15771983856780913,0.018840841465827297,0.01
106,Fairness,0.04172746591179488,0.09315557753892612,0.02452292079157872,0.01
107,Loyalty,0.13617388614352577,0.2802224408124079,0.01235841135916611,0.01
108,Authority,0.10798894310330842,0.16535204055324038,0.010694280454226384,0.1
109,Purity,0.17029254469398736,0.30672607397914897,0.003548235977616033,0.3
110,Care,0.09746747005110035,0.1346144084037243,0.009217366216156429,0.1
111,Fairness,0.02625462993649652,0.09276269312393581,0.027148406940665695,0.01
112,Loyalty,0.11042766990646347,0.3024102351836645,0.005504026742312323,0.1
113,Authority,0.07752937192860498,0.21155258075095795,0.014486636192929354,0.01
114,Purity,0.17011636360426463,0.3048748243304613,0.006201054004000073,0.1
115,Care,0.06271879607379294,0.16844711000626067,0.015976565170140778,0.01
116,Fairness,0.016796076432145868,0.11518066844964392,0.020030084164613594,0.01
117,Loyalty,0.19548983197774927,0.2605269516193466,0.014185433834975895,0.01
118,Authority,0.06507019078062637,0.20835517631069878,0.01596680347207869,0.01
119,Purity,0.18826187456698706,0.32030303625238576,0.0030858840478237594,0.3
120,Care,0.058906217413540185,0.1593761488769676,0.017686742147570666,0.01
121,Fairness,0.013250545629963417,0.12238373804074654,0.017277410452422433,0.01
122,Loyalty,0.21002289885908032,0.2671060776962614,0.006598635320337958,0.1
123,Authority,0.12436270719801279,0.1866263237509458,0.01808096838329444,0.01
124,Purity,0.24622692526881806,0.2809698476600311,0.010336636357430517,0.01
125,Care,0.06898486280346827,0.15719814563526135,0.018268205632927824,0.01
126,Fairness,0.043037830006578126,0.0963988086911034,0.02363498375640581,0.01
127,Loyalty,0.16021277905838993,0.26745767088901684,0.014758042622305513,0.01
128,Authority,0.07903701491185267,0.2091784740608894,0.014991273549468186,0.01
129,Purity,0.1445100054112387,0.32184567742559067,0.005365862817589107,0.1
130,Care,0.11563415459866178,0.1271652254821205,0.009784504283226862,0.1
131,Fairness,0.006842785624543768,0.10985166605195784,0.021461835617295734,0.01
132,Loyalty,0.13918463111897028,0.2745243228445048,0.013950882722392529,0.01
133,Authority,0.11698180068052833,0.17757191240793935,0.021902544083831802,0.01
134,Purity,0.2010916905306015,0.2980007980661664,0.006084672549426071,0.1
135,Care,0.054957760254972676,0.1418653344490498,0.02493866825116381,0.01
136,Fairness,0.025498762159182675,0.08866376828512612,0.029224856503834183,0.01
137,Loyalty,0.24724217523113656,0.2578730941845674,0.011653564894556502,0.01
138,Authority,0.15413531303458972,0.17939443777957564,0.01751620401779213,0.01
139,Purity,0.23967364196941332,0.28774888817629984,0.0036235942836665533,0.3
140,Care,0.04941060227928362,0.17235231772597637,0.015349365410867075,0.01
141,Fairness,0.025705496206694045,0.13182988533815887,0.013933562578990045,0.01
142,Loyalty,0.17903614114872768,0.2928552570357874,0.008880768763978837,0.01
143,Authority,0.09033328626578163,0.18744123555480974,0.021081786426851615,0.01
144,Purity,0.18845608786366264,0.2933819576181983,0.004092618702406965,0.3
145,Care,0.05648011324944657,0.17129683710884824,0.015191374684110484,0.01
146,Fairness,0.01832415443137847,0.12185981527603684,0.01740589000711183,0.01
147,Loyalty,0.1747533457131717,0.2734601852923749,0.012753149469045898,0.01
148,Authority,0.11522929508487567,0.18909640868498623,0.018220046016317784,0.01
149,Purity,0.19763797007011186,0.2969070674617048,0.006546295498014619,0.1
150,Care,0.04785901334837561,0.16871594577481375,0.016346194430428083,0.01
151,Fairness,0.027646080505313475,0.10842296394985473,0.02011895808529448,0.01
152,Loyalty,0.17277053553252653,0.29073727123994475,0.009513698801589301,0.01
153,Authority,0.11575264630993054,0.19918191783420125,0.015471749279846757,0.01
154,Purity,0.1722790394842072,0.32316337779825566,0.0030803610855864917,0.3
155,Care,0.09585068564832422,0.14527424155253987,0.019473649167770304,0.01
156,Fairness,0.037540040899534444,0.10420939836912946,0.019791846997976693,0.01
157,Loyalty,0.1766038111202176,0.2693007382417113,0.013325373080714412,0.01
158,Authority,0.11918007879990766,0.18952049359602174,0.017788340985261147,0.01
159,Purity,0.17752323922140612,0.31077530385284313,0.0033634296793755764,0.3
160,Care,0.057191330705100074,0.16250176057088372,0.007882334278042939,0.1
161,Fairness,0.041765483301082096,0.09875956572794375,0.02355089807610666,0.01
162,Loyalty,0.20582473280824298,0.2628523935541973,0.012639542995932175,0.01
163,Authority,0.1175432558883226,0.18876429706563547,0.01808233920498306,0.01
164,Purity,0.19998658242155598,0.28447163784032303,0.004222461122741839,0.3
165,Care,0.05133023693858907,0.15444397565863388,0.02056393840255681,0.01
166,Fairness,-0.00179750515055499,0.12570155920410409,0.017444138752559405,0.01
167,Loyalty,0.18558033140884422,0.2613624182272978,0.01495128184678821,0.01
168,Authority,0.09496442897511637,0.1900587597774066,0.01928056374440794,0.01
169,Purity,0.2176474349709363,0.30387305806855314,0.005643266238466359,0.1
170,Care,0.09853564492988742,0.14170163660132296,0.020066512480393293,0.01
171,Fairness,0.03380618050437467,0.09975785851869723,0.02398394502396262,0.01
172,Loyalty,0.12146524850909646,0.3064454012429597,0.0050330206770906084,0.1
173,Authority,0.08573242650794877,0.17643684929490466,0.023776092232525182,0.01
174,Purity,0.19374664035240186,0.286741490729742,0.006994227385063929,0.1
175,Care,0.042117118296965295,0.19665183032033617,0.0059361147815387314,0.1
176,Fairness,0.019200076397254406,0.11036719973226472,0.021339746024218977,0.01
177,Loyalty,0.16307593324137282,0.2866904753721322,0.0014218757924465161,0.99
178,Authority,0.10649044508257444,0.1871259722990205,0.018927483944926497,0.01
179,Purity,0.20701303595933396,0.29614674460376345,0.0037012898109342407,0.3
180,Care,0.0750936678514098,0.1487113854212435,0.021091517375651674,0.01
181,Fairness,0.017531833514078277,0.10662413394109438,0.02263579763950695,0.01
182,Loyalty,0.15801299403186775,0.2764377624053067,0.013158155809168463,0.01
183,Authority,0.06704308558023375,0.20438905796359275,0.016712077145797585,0.01
184,Purity,0.18519803346206376,0.3201630819337351,0.0030284221619437143,0.3
185,Care,0.07292181355452321,0.1410443439015706,0.023332784847406186,0.01
186,Fairness,0.03706831503062058,0.10050896455214087,0.02243758426352778,0.01
187,Loyalty,0.18060249561036879,0.2738917814531884,0.011802743228258392,0.01
188,Authority,0.12478683986869088,0.18401982321436205,0.019196700180719617,0.01
189,Purity,0.19378195115173946,0.29939002512133683,0.006220621592624682,0.1
190,Care,0.08224598708261077,0.14855987134925108,0.020203955906914213,0.01
