,foundation,test_r2,train_r2,alpha,l1_ratio
26,Fairness,0.057439973925587196,0.11918831527427842,0.005067093888711971,0.1
27,Loyalty,0.19498387013392748,0.3750836002306024,0.0019949869692418945,0.1
28,Authority,0.11244076542155967,0.23021406150376156,0.006464127157165941,0.01
29,Purity,0.2043391799310127,0.3241469460957983,0.0020389901578101222,0.5
30,Care,0.0966977828332074,0.17660347957874822,0.00829990742751105,0.01
31,Fairness,0.050423124333960234,0.12431386411034673,0.00247649705319518,0.3
32,Loyalty,0.24599114035123826,0.33690847446586214,0.002648217959908385,0.1
33,Authority,0.15100805598166467,0.22471688009803215,0.005874492338684247,0.01
34,Purity,0.2432171887724227,0.34537843584360806,0.002867991393648856,0.1
35,Care,0.10173738341857674,0.18358649951538275,0.007461977843647194,0.01
36,Fairness,0.016518388942552198,0.17122743302015442,0.001717947373672907,0.3
37,Loyalty,0.1487274209469427,0.3920597376106747,0.0020133845240743074,0.1
38,Authority,0.0717374569639414,0.2404941646865989,0.006381853144888754,0.01
39,Purity,0.2040023077768719,0.3509256397575954,0.003161301278332531,0.1
40,Care,0.04967511732101382,0.17474297720551057,0.00977327565806063,0.01
41,Fairness,0.029745237168487426,0.11901679142262223,0.011438148487975667,0.01
42,Loyalty,0.34146961932223197,0.3399049805638329,0.0021160204585731895,0.1
43,Authority,0.1700932528977951,0.23105330964530724,0.005204697675854373,0.01
44,Purity,0.27757266157598115,0.3546295511638321,0.00242927841215168,0.1
45,Care,0.0948314733873219,0.19234755183153018,0.006956650412794706,0.01
46,Fairness,0.04783031553095851,0.12880467669984097,0.0050588773608061886,0.1
47,Loyalty,0.18252118541267137,0.3788064575706047,0.0021058606323086193,0.1
48,Authority,0.10578719547195103,0.24585135098458566,0.0034103404361839765,0.1
49,Purity,0.2007385255024393,0.3458086937804682,0.002260343550196502,0.3
50,Care,0.06423958379250105,0.1879675877004986,0.00833487966680909,0.01
51,Fairness,0.06674071053677355,0.10070437593276016,0.002088380640434975,0.5
52,Loyalty,0.27296639431766534,0.35779614863957987,0.0022203217071186223,0.1
53,Authority,0.15579751286383103,0.222836990682441,0.00665709497059162,0.01
54,Purity,0.2582549279414119,0.3506097564667844,0.0034080447123982813,0.01
55,Care,0.1291890355042732,0.18155246632551014,0.00229690546784406,0.3
56,Fairness,0.03257368866888932,0.13805029825020532,0.008668399845352693,0.01
57,Loyalty,0.22027055103505278,0.3575489074292758,0.002256713256530215,0.1
58,Authority,0.1525347090005228,0.21942991291942504,0.00657901774127844,0.01
59,Purity,0.21136366656542882,0.35537229546747184,0.0035156324055067656,0.01
60,Care,0.06898652971544239,0.19191494324130864,0.00757775428650457,0.01
61,Fairness,0.010661447378703115,0.14053704467609884,0.004663698427233553,0.1
62,Loyalty,0.24540316994964917,0.3641436647262094,0.002047554182646205,0.1
63,Authority,0.15922767621490497,0.21078829638437302,0.007276610716276917,0.01
64,Purity,0.24376563570142884,0.3316964231997147,0.004393036146758267,0.01
65,Care,0.0717862173806324,0.1833200823903467,0.008239121227159358,0.01
66,Fairness,0.05066884333808441,0.1428501774470552,0.003780600180952977,0.1
67,Loyalty,0.183981124549638,0.3740670567677462,0.002094695732834198,0.1
68,Authority,0.08072275852214128,0.2573160706282259,0.0031824138836779275,0.1
69,Purity,0.16751360247709512,0.3495306430228725,0.0022306019344323193,0.3
70,Care,0.08688163389639036,0.1927501370260566,0.006457246402634137,0.01
71,Fairness,0.01652167672516569,0.11512247958399269,0.005904456075065721,0.1
72,Loyalty,0.20633882142300697,0.3802690238292983,0.001905579429114275,0.1
73,Authority,0.07702629433689501,0.2557779127391987,0.004694545654001791,0.01
74,Purity,0.23522593408684878,0.36520804635035986,0.0029010894837956094,0.01
75,Care,0.08793598924521473,0.18835804320649852,0.006948154421934841,0.01
76,Fairness,0.030774360688761382,0.13870380239348512,0.008307101969738053,0.01
77,Loyalty,0.21030031111477376,0.3716081361851832,0.002142971043651465,0.1
78,Authority,0.07832277792629205,0.22700100661460954,0.00799611317421854,0.01
79,Purity,0.2681664378255205,0.34632673354392285,0.003484572234222343,0.01
80,Care,0.1364961136156131,0.1836850122315472,0.006694651507327557,0.01
81,Fairness,0.0640340540900084,0.12383001958489004,0.002311756134738324,0.3
82,Loyalty,0.25296592609545243,0.3467926402855467,0.00231878118976386,0.1
83,Authority,0.151212723787312,0.22896984600133008,0.005655959142809539,0.01
84,Purity,0.2518131546155439,0.338791671613079,0.0036667666719422697,0.01
85,Care,0.07394151784410352,0.1777369308908907,0.009564142878564465,0.01
86,Fairness,0.018109943931248207,0.16396738777773978,0.0010882302871967437,0.7
87,Loyalty,0.23765553212100088,0.3733033878553337,0.0019200001078130693,0.1
88,Authority,0.16794037832560804,0.21414483601682932,0.006884042334590378,0.01
89,Purity,0.19059376282821694,0.36461295056437815,0.003619929128692856,0.01
90,Care,0.10109537581288197,0.1752320804971469,0.004875998526958064,0.1
91,Fairness,0.04301003029810446,0.1269736985390879,0.010467160561833512,0.01
92,Loyalty,0.20170612797582455,0.37698927793627046,0.0013621205939733704,0.3
93,Authority,0.12091153640851426,0.23177353879696272,0.006262779668219498,0.01
94,Purity,0.24815907763355982,0.33761531425755587,0.0021730160345105358,0.3
95,Care,0.04217339897097583,0.20214359574230933,0.0016521790880657371,0.5
96,Fairness,0.03246005700688748,0.12396933342135463,0.005010502276471111,0.1
97,Loyalty,0.19910762258596182,0.38877123273973635,0.0017752305177232907,0.1
98,Authority,0.09742126422536046,0.2347426299486719,0.006368807944162445,0.01
99,Purity,0.17216232236717832,0.35650471927616967,0.0030935156272809097,0.1
100,Care,0.07646538705116057,0.17094642333438026,0.005438020090510856,0.1
101,Fairness,0.023551772685684536,0.1223351118159226,0.005401877134173337,0.1
102,Loyalty,0.21498177064886015,0.37310002600205794,0.0020199666652003043,0.1
103,Authority,0.09577934943829358,0.24222990870587457,0.005827014300429568,0.01
104,Purity,0.20920301987465972,0.36044017647201365,0.003432755343671684,0.01
105,Care,0.11535378915850236,0.1769537175675865,0.00773051351251303,0.01
106,Fairness,0.07453829349302177,0.11289736620552215,0.0053313057615680835,0.1
107,Loyalty,0.23055534600143357,0.3557172375766645,0.0022881012094660255,0.1
108,Authority,0.10242519782807535,0.23069736758891002,0.006685500066580923,0.01
109,Purity,0.22138043984406186,0.3297582296680852,0.003540491750557333,0.1
110,Care,0.03745494961231244,0.19924309405117757,0.004159494959591799,0.1
111,Fairness,0.03362669112472805,0.14785150894790822,0.007462765069182227,0.01
112,Loyalty,0.24621395320427797,0.3614248187796235,0.0020846816413025164,0.1
113,Authority,0.14766785025219709,0.23060724340288585,0.0035337245148313683,0.1
114,Purity,0.2827152562315518,0.3368264260270669,0.0036443042380893986,0.01
115,Care,0.06561210583584665,0.17114761365790665,0.0013202742660911606,0.9
116,Fairness,0.015522109548356311,0.12224230661619939,0.01109660876146519,0.01
117,Loyalty,0.21692493973749483,0.3716112874013777,0.00202312511550573,0.1
118,Authority,0.14100509893633806,0.22718930888644628,0.006098739867501067,0.01
119,Purity,0.18492006611316691,0.353776152374367,0.0016911929443755933,0.5
120,Care,0.09078031955321753,0.18791823564517462,0.007493744352521991,0.01
121,Fairness,0.05883435740878318,0.12468849691410455,0.004892309975123584,0.1
122,Loyalty,0.1598031044112055,0.3730686433444417,0.0022645943839881815,0.1
123,Authority,0.12220150955634901,0.2273460382832998,0.006868293026587903,0.01
124,Purity,0.17968414939595267,0.37160650292835107,0.0017221517236569483,0.3
125,Care,0.03394400218693672,0.223043288984638,0.005646998063260948,0.01
126,Fairness,0.048542956960462846,0.12082856130801745,0.011418553086573484,0.01
127,Loyalty,0.21137699341573957,0.3830516311789105,0.001838274614421871,0.1
128,Authority,0.13162731489436108,0.21619193417422433,0.007185356407235503,0.01
129,Purity,0.2310344128551869,0.35698107883875363,0.0027720888707142093,0.1
130,Care,0.14794918982458305,0.1527936285516145,0.010098326632088294,0.01
131,Fairness,0.06986236392268286,0.10538756198492838,0.013431529225331685,0.01
132,Loyalty,0.18902780108494655,0.3720765538028805,0.0021465693499570595,0.1
133,Authority,0.10699815870067464,0.24544332466066843,0.0053901242942664745,0.01
134,Purity,0.18485602937474965,0.34379367533486915,0.0023221308597058915,0.3
135,Care,0.10583336948140853,0.18542420947544525,0.007204139626341832,0.01
136,Fairness,0.039563717480772476,0.137675970287651,0.0010002024841036239,0.99
137,Loyalty,0.24562421513322363,0.3518912289851911,0.002264338764485309,0.1
138,Authority,0.1519882477753881,0.2234727796606838,0.006136065941616168,0.01
139,Purity,0.21263172924997253,0.33918419049118953,0.004254554980906478,0.01
140,Care,0.07019650919002274,0.17707953497624696,0.008776106688274662,0.01
141,Fairness,0.0424419424729352,0.11798357093078427,0.005208734738490449,0.1
142,Loyalty,0.20359394748043347,0.374811261513214,0.001355178295313371,0.3
143,Authority,0.12622299406455284,0.2199924668962725,0.006861096907034987,0.01
144,Purity,0.25010904513292087,0.34169069229783655,0.0036975617081215113,0.01
145,Care,0.050546198877097104,0.19759556530410072,0.0011356727514650847,0.9
146,Fairness,0.0334710194909702,0.12635969323506047,0.002620528636960996,0.3
147,Loyalty,0.23861539806068466,0.38113536799608616,0.0017529210444707881,0.1
148,Authority,0.06362550707656212,0.2815487247759463,0.002468319661648055,0.1
149,Purity,0.23106557782321158,0.36812154350948034,0.0028217993759223087,0.01
150,Care,0.07142335254528098,0.19869663241082125,0.006761826937611498,0.01
151,Fairness,0.05963235687061175,0.1263754907836383,0.009435066213339987,0.01
152,Loyalty,0.16953374111228914,0.36486118305325976,0.0015318590340830636,0.3
153,Authority,0.1044552266095351,0.2242107744021128,0.0010816412627948251,0.99
154,Purity,0.23554286912989808,0.33556963270459494,0.0021669634135033115,0.3
155,Care,0.11951387648342793,0.17597518625611763,0.007956240058455907,0.01
156,Fairness,0.06249524284926944,0.1113240395955335,0.0028602369915082674,0.3
157,Loyalty,0.2744318079311048,0.35521858959079644,0.0021592027480923127,0.1
158,Authority,0.10593944796965038,0.2429581452642502,0.005577236760584629,0.01
159,Purity,0.25648222434271284,0.3435033274294992,0.003828207646402884,0.01
160,Care,0.07021334598688467,0.1761006256635308,0.005146411920098156,0.1
161,Fairness,0.05305208167997011,0.09608032065994676,0.006734940899954236,0.1
162,Loyalty,0.21752680937677182,0.3852705577983824,0.0017196615919092032,0.1
163,Authority,0.1479000748318211,0.23273939907565067,0.0053242052446199496,0.01
164,Purity,0.22675276674276335,0.35340861665273116,0.00273233637716253,0.1
165,Care,0.048191070697953475,0.1877836085871789,0.008539269195464874,0.01
166,Fairness,0.005787133588846527,0.13689142538456311,0.009805630532612882,0.01
167,Loyalty,0.21446804240132233,0.36891335657452284,0.0020853470751242375,0.1
168,Authority,0.12212687486263807,0.23345467945621956,0.0061249608060961955,0.01
169,Purity,0.15955788929922488,0.3712112815272246,0.0032184174113086433,0.01
170,Care,0.11264261549160448,0.17316074036918205,0.004495210298887619,0.1
171,Fairness,0.03703965759968675,0.13122702617199433,0.0025233604747027594,0.3
172,Loyalty,0.18776419291859314,0.3776977681378024,0.0020815540451878498,0.1
173,Authority,0.11172106170401452,0.23075156006894537,0.006703426916743289,0.01
174,Purity,0.15926724915269586,0.35859136809356196,0.0020150285370726115,0.3
175,Care,0.087164541419401,0.18331601595611968,0.007907939982535505,0.01
176,Fairness,0.024951931143480155,0.1298955838565542,0.001174182180797893,0.9
177,Loyalty,0.2358490577880873,0.35124642622770097,0.0023624578061539215,0.1
178,Authority,0.1282761489374532,0.23349305691738353,0.005767452746339989,0.01
179,Purity,0.23568915778474897,0.34121568855636797,0.003892556148843313,0.01
180,Care,0.07488456269742938,0.18399396145712288,0.002244494309888356,0.3
181,Fairness,0.06713691837996594,0.10196280092885857,0.0019446956532985934,0.5
182,Loyalty,0.21169303979664367,0.3911474372719641,0.0011562805884409103,0.3
183,Authority,0.11223726117174404,0.24352673335561514,0.005172179055940455,0.01
184,Purity,0.1815100370923841,0.37891212016030085,0.0028927726283913993,0.01
185,Care,0.07791947331526061,0.19070058216268915,0.00432465666876536,0.1
186,Fairness,0.04596761754654022,0.1187898532911208,0.01141368886013968,0.01
187,Loyalty,0.17238719058666807,0.39078251452855917,0.0018291100645978673,0.1
188,Authority,0.11561224656853797,0.25704538664095145,0.0028738775279133614,0.1
189,Purity,0.26033568154503595,0.3353972566938842,0.0030741926108061334,0.1
190,Care,0.09578769874256443,0.1917322413984851,0.004147725626868144,0.1
191,Fairness,0.04091646145963668,0.14565215515870134,0.004217000446994873,0.1
192,Loyalty,0.22523510246928935,0.36584917013391216,0.0020873114157041895,0.1
193,Authority,0.10529606371201028,0.23256551459557484,0.006336388324320913,0.01
194,Purity,0.17632442466961096,0.3705279332097283,0.0031979213231723576,0.01
195,Care,0.08179669521463773,0.17530002948420786,0.009019895583375154,0.01
196,Fairness,0.022990428112054984,0.12801763827422985,0.005160865766311645,0.1
197,Loyalty,0.2168722995035406,0.37295825730712984,0.002020183095982751,0.1
198,Authority,0.11504773151557002,0.23753500195821864,0.0034764750158837393,0.1
199,Purity,0.22305871039092717,0.33853506368396147,0.0022172240352710854,0.3
200,Care,0.06557984724515409,0.20253145288368046,0.0010756209592972519,0.99
201,Fairness,0.0900856440129636,0.11080177484268061,0.0051108224613555875,0.1
202,Loyalty,0.2467045759318195,0.35315355690468564,0.0022713699464774985,0.1
203,Authority,0.1140218746797973,0.2337720610334042,0.006256844436201315,0.01
204,Purity,0.2231386786338143,0.33423427566409836,0.0023677481335628307,0.3
205,Care,0.10899212251054868,0.1459413060760959,0.011948179408331257,0.01
206,Fairness,0.03019030829290037,0.1469396511005996,0.007300730210801049,0.01
207,Loyalty,0.18084857304582946,0.3720297437591761,0.002135452744518391,0.1
208,Authority,0.12722804544802224,0.25154345405315626,0.0030006892178709877,0.1
209,Purity,0.182355339946346,0.3645745936486444,0.0027631180687800595,0.1
210,Care,0.07581378062259814,0.17312347073333612,0.009495513724593015,0.01
211,Fairness,0.00042103374769930646,0.1446152291309587,0.0022812015062608397,0.3
212,Loyalty,0.1395387480185467,0.39514427604835367,0.0012622510690592484,0.3
213,Authority,0.12560083344613115,0.2380708889030535,0.005179622436240703,0.01
214,Purity,0.21036706219225165,0.34794504377553725,0.0029941358923510878,0.1
215,Care,0.07518702069218186,0.18227123897293707,0.008868123234387053,0.01
216,Fairness,0.020400921411363182,0.12399996578937422,0.005426809669704691,0.1
217,Loyalty,0.2787198082428528,0.331766679079985,0.001783264254789883,0.3
218,Authority,0.1327033981567891,0.21766155560718825,0.007504431807399233,0.01
219,Purity,0.2827811923217243,0.33460515167159877,0.00375973045640441,0.01
220,Care,0.04355524307671366,0.2020927739884556,0.006604421831284079,0.01
221,Fairness,0.01977917809351315,0.12705058775145883,0.0093773586362552,0.01
222,Loyalty,0.17240961359555396,0.38772301237831386,0.0018342262625871055,0.1
223,Authority,0.1191266622025583,0.23021474743868986,0.006240819266717442,0.01
224,Purity,0.19645195821726458,0.37173761362954205,0.0017078116429119353,0.3
225,Care,0.046132565534383385,0.21154510417982209,0.0010900407620864274,0.9
226,Fairness,0.007769996099368459,0.16664426767109264,0.0034143672134768527,0.1
227,Loyalty,0.23471300340210544,0.30345504272765966,0.006378248874080649,0.01
228,Authority,0.14301566687919154,0.21367452365901407,0.007384859044387521,0.01
229,Purity,0.20535252590910547,0.354326938418551,0.0035140869798303037,0.01
230,Care,0.07425008715504089,0.15536526449438726,0.0014127369643376555,0.99
231,Fairness,0.0363903072027385,0.11921280538790191,0.0011970098826539323,0.99
232,Loyalty,0.2472918741072827,0.3648928789935133,0.0020483810664749004,0.1
233,Authority,0.13876700524898666,0.24377312497524062,0.0032502289050662177,0.1
234,Purity,0.22640332186111756,0.3539552269059296,0.0033702916183622486,0.01
235,Care,0.08592141019665056,0.17499235695680349,0.0023656206606926422,0.3
236,Fairness,0.037088308894823174,0.1280594500157506,0.009059293241793786,0.01
237,Loyalty,0.2305366138519337,0.34269464967855334,0.0017468570343712846,0.3
238,Authority,0.09828965232076081,0.243311071078526,0.005784284160170872,0.01
239,Purity,0.17901104080662944,0.34867510600803553,0.004260577419072349,0.01
240,Care,0.11653341326370747,0.16389268061944628,0.009038973154847913,0.01
241,Fairness,0.007859042503260527,0.138717658187537,0.004431143260969171,0.1
242,Loyalty,0.1922463455043758,0.39086995809814473,0.0018513783271869224,0.1
243,Authority,0.18866871451409362,0.21196514103393516,0.006845151044127232,0.01
244,Purity,0.2894736431624685,0.3417602656811022,0.003626273458877385,0.01
245,Care,0.03320333945687537,0.21436049669696244,0.005955098689365868,0.01
246,Fairness,0.03563147722360094,0.11094961589892716,0.005759344511113404,0.1
247,Loyalty,0.20233517256635591,0.3566085557911769,0.0024236820829296813,0.1
248,Authority,0.08599197131161107,0.23346441516540073,0.006823858287725419,0.01
249,Purity,0.1972159637854417,0.3538166672811084,0.001593003319864229,0.5
