,foundation,test_r2,train_r2,alpha,l1_ratio
0,Care,0.054808139700768366,0.16206464489684513,0.23277147860922548,0.1
1,Fairness,0.016615693175090485,0.15410627732100968,1.0054510220231616,0.01
2,Loyalty,0.15741025021403976,0.27487615888429084,0.8344368967997642,0.01
3,Authority,0.037849427205709385,0.17642526311922546,0.035312469637612864,0.99
4,Purity,0.15947945417021714,0.2709058233743904,1.0936958532785308,0.01
5,Care,0.030592940244107858,0.1205148359431617,0.0353544548719253,0.99
6,Fairness,0.029702472196043272,0.09744927733902997,0.03180417514340347,0.99
7,Loyalty,0.08337761601347071,0.2850607027849995,0.22488736166628498,0.1
8,Authority,0.07502984508162636,0.22575930899931362,0.21377857708307307,0.1
9,Purity,0.1348615314560524,0.2927003725060827,0.9741735798341621,0.01
10,Care,0.07537836763756744,0.14107824506345523,0.246309163575538,0.1
11,Fairness,0.06594414302390028,0.09506829381309656,0.09840201015688668,0.3
12,Loyalty,0.17053603986200105,0.2741543809711017,0.8645318658790655,0.01
13,Authority,0.1487759494324179,0.18187390254167013,1.0837640533810213,0.01
14,Purity,0.1988077143340634,0.27680591920180575,0.9761803297267163,0.01
15,Care,0.052398398814108904,0.17424291590982166,1.054735492064223,0.01
16,Fairness,0.026085601641051115,0.15304342212706679,1.0528620702268152,0.01
17,Loyalty,0.17105818012351548,0.27594659415837886,0.8277575543836471,0.01
18,Authority,0.06999173875085263,0.23871631959946116,0.18997349257349833,0.1
19,Purity,0.12478352897254608,0.3137854643145471,0.8123884316435154,0.01
20,Care,0.03321086333054246,0.16443252873615566,1.1266610295737363,0.01
21,Fairness,0.04378861938189127,0.12691952079865665,1.1986252145125846,0.01
22,Loyalty,0.14987132147347548,0.2806895701234504,0.8204485885215684,0.01
23,Authority,0.07777628899311106,0.2170907818344482,1.0233478105171268,0.01
24,Purity,0.13695908655150102,0.28734168600793963,0.9731158844606731,0.01
25,Care,0.06395761100475672,0.12027173938111935,0.03375549567062403,0.99
26,Fairness,0.03126134915673218,0.14368251410378807,1.1247876812220738,0.01
27,Loyalty,0.12397338691916471,0.2804431697778622,0.8682589501279885,0.01
28,Authority,0.08757488486581921,0.2246093108466991,0.9244510567163124,0.01
29,Purity,0.140526631764336,0.28706082854140824,0.994435493181702,0.01
30,Care,0.07224198806438664,0.11566360772814976,0.2930421576209296,0.1
31,Fairness,0.024302174457019654,0.10444720357993909,0.031759084017679115,0.99
32,Loyalty,0.17186013005184542,0.29044280437254977,0.705340936410371,0.01
33,Authority,0.1345913346970523,0.20163062775887874,0.2194028691245808,0.1
34,Purity,0.18502383380021148,0.2851592043044884,0.8694544003540218,0.01
35,Care,0.06943721651117707,0.11710471269232603,0.30005983600669267,0.1
36,Fairness,0.030607208575697986,0.11990599479081332,0.2346727610186876,0.1
37,Loyalty,0.12262106688659469,0.29298649004000865,0.801897476854125,0.01
38,Authority,0.06138242459088594,0.22624808126247264,0.20503098040132792,0.1
39,Purity,0.15532721258016724,0.279143264189586,1.0766430864458245,0.01
40,Care,0.04585459638128642,0.13618460988296743,0.2736057058406146,0.1
41,Fairness,0.031095913606613235,0.14455352348389994,1.0223225623121068,0.01
42,Loyalty,0.21572452838823142,0.25510789641961407,0.877382073223896,0.01
43,Authority,0.12606666884629236,0.19766834951261458,1.042459423526058,0.01
44,Purity,0.18015229634639673,0.2911696867454333,0.8631797061255433,0.01
45,Care,0.027448799100213916,0.18972848570177625,0.9540258708104352,0.01
46,Fairness,0.040682553633487495,0.14330044216030025,1.0795058263371626,0.01
47,Loyalty,0.128443763517878,0.2841604798523256,0.8767959134610954,0.01
48,Authority,0.09312494059834309,0.21881083294056192,0.21474266923619542,0.1
49,Purity,0.1325213684724904,0.2924396953842483,1.0024208112898878,0.01
50,Care,0.06415107170785284,0.15728599092557072,1.1879912979662766,0.01
51,Fairness,0.06237600075420968,0.10034504190838245,0.27078428881552835,0.1
52,Loyalty,0.17653443197799745,0.2699001996874554,0.9066515217976416,0.01
53,Authority,0.12432924204025719,0.21513509474127823,0.20651565289531046,0.1
54,Purity,0.1888075253912498,0.26476269411209263,1.1380246364664746,0.01
55,Care,0.07168211869305008,0.15047570406451094,0.08837551615892048,0.3
56,Fairness,0.0017221260584121545,0.1313539775009308,0.026249494025960496,0.99
57,Loyalty,0.15067344468854038,0.2961225702497433,0.7020338179323194,0.01
58,Authority,0.12293699650673295,0.2180386322240736,0.8958731427658466,0.01
59,Purity,0.13735843877042087,0.3100448583732528,0.8137952677752873,0.01
60,Care,0.04190392645072649,0.14991762500040318,0.05885084565876358,0.5
61,Fairness,0.01799132511852497,0.15708663036934467,1.0345956427069551,0.01
62,Loyalty,0.16189654499055794,0.26210848110516627,0.9146626248915649,0.01
63,Authority,0.10480223696942548,0.18386926189536523,0.2640004098229357,0.1
64,Purity,0.163515160362804,0.2625659598412302,1.1944411195421873,0.01
65,Care,0.044338471394169576,0.16140327879680338,1.1352305538760281,0.01
66,Fairness,0.038023861496609856,0.13180476329689006,1.130805097333379,0.01
67,Loyalty,0.13448654817710126,0.2940940540226752,0.7820321303458981,0.01
68,Authority,0.08268235884185937,0.2515493328695514,0.7379471624487793,0.01
69,Purity,0.15146273523874965,0.29213493208638286,0.9328035668308909,0.01
70,Care,0.06381545793086418,0.14398592518894848,0.24540286883213433,0.1
71,Fairness,0.03832533529878912,0.12755451676580498,1.1695569833099626,0.01
72,Loyalty,0.1544885609643153,0.27659184190151087,0.8521951271516541,0.01
73,Authority,0.07137375146606106,0.21234448143513251,0.2261211774902392,0.1
74,Purity,0.15738108331771217,0.2741556019562028,1.0504809004789046,0.01
75,Care,0.05011420616818907,0.15954059312130808,1.1903138272665645,0.01
76,Fairness,0.026471022070800432,0.14044025659298598,1.0692201075883854,0.01
77,Loyalty,0.15456085934357133,0.282686655041528,0.8234326839267615,0.01
78,Authority,0.07819538787285052,0.22874782728000542,0.8819728930489553,0.01
79,Purity,0.19323218530890207,0.2727065683512919,1.0346650970004638,0.01
80,Care,0.08225630711945198,0.14526422544711948,0.24911177434278517,0.1
81,Fairness,0.05994977926401224,0.10273175899636133,0.09051534103313226,0.3
82,Loyalty,0.16676468885446782,0.28463244910209806,0.757263313056535,0.01
83,Authority,0.10153737268522067,0.23374696799086447,0.18655866225942763,0.1
84,Purity,0.17376943167504633,0.30064936941092313,0.7568095810427296,0.01
85,Care,0.05975155961188505,0.14178864941482217,1.3414393072704616,0.01
86,Fairness,0.028175354097084493,0.11724075381518295,0.2485354057062218,0.1
87,Loyalty,0.165335626806558,0.2632127733693217,0.9257905959856139,0.01
88,Authority,0.12090828356723249,0.19768460720174452,0.23472542252988535,0.1
89,Purity,0.17464478553050777,0.27740034247449097,0.9921049035667766,0.01
90,Care,0.05553545708962648,0.1469252788767449,0.254054776236446,0.1
91,Fairness,0.020503949368012697,0.14485050922303322,0.21563025011694922,0.1
92,Loyalty,0.1763845600856726,0.2712041408069642,0.8950496224732095,0.01
93,Authority,0.12234731229717555,0.20197654890744732,1.03111731687807,0.01
94,Purity,0.12440082241779304,0.3024761938454078,0.9378983999693623,0.01
95,Care,0.04449881269434064,0.1805876757273217,1.010257699494956,0.01
96,Fairness,0.025362483717218942,0.16341416711376766,0.9262786281573028,0.01
97,Loyalty,0.11129414960097861,0.28653432314275296,0.20892834057263648,0.1
98,Authority,0.08985163742452129,0.204502161495403,0.24192706737162992,0.1
99,Purity,0.15995897469689313,0.2772652272480548,1.060650885524469,0.01
100,Care,0.055954460911199266,0.14570547668069567,0.24779243088369965,0.1
101,Fairness,0.019567213754518198,0.1360585988526709,0.2277238766723798,0.1
102,Loyalty,0.14592649756085774,0.2829264627581026,0.8293925025523172,0.01
103,Authority,0.06453720272827723,0.20245125631442007,0.056118821323431364,0.5
104,Purity,0.134791988863318,0.29802099727513154,0.919340822656406,0.01
105,Care,0.03734520476329417,0.1480142762627331,0.030558524635033075,0.99
106,Fairness,0.0499521015429385,0.12884252664932716,1.1911226704020168,0.01
107,Loyalty,0.17443401967683925,0.2594954577723583,0.9359767785446182,0.01
108,Authority,0.13769168434380852,0.19098293336426797,0.23459769311731138,0.1
109,Purity,0.1731153192386966,0.26196966825865153,1.107077633896752,0.01
110,Care,0.05693337521472486,0.11498711699350161,0.0503019138257377,0.7
111,Fairness,0.04883023112747009,0.10783624744368148,0.0902917217572373,0.3
112,Loyalty,0.16235683803067114,0.2776242760037839,0.8209188775444911,0.01
113,Authority,0.11680362812998579,0.22026575526137426,0.8922024249383503,0.01
114,Purity,0.1812403543944826,0.2804881149201215,0.9402520565606073,0.01
115,Care,0.049190366302532706,0.16564466517495358,1.117831799961797,0.01
116,Fairness,0.009384152658893474,0.12112225271704002,0.24290116159557457,0.1
117,Loyalty,0.15409728579337045,0.2843920306146156,0.8037491550980426,0.01
118,Authority,0.10283648217597918,0.21792484836329185,0.2090732658668028,0.1
119,Purity,0.16374634275567657,0.28064071380670363,1.028794253701846,0.01
120,Care,0.07537041675603051,0.11776064612106829,0.29410936811023997,0.1
121,Fairness,0.045378041743294406,0.1270579079640064,1.1880432141262003,0.01
122,Loyalty,0.11620929879462638,0.3001667161154875,0.7578351113171722,0.01
123,Authority,0.08099203428337665,0.2275186568472375,0.20649777386812224,0.1
124,Purity,0.13803877501451578,0.3082021069231301,0.8156614944389896,0.01
125,Care,0.06454700144647918,0.16259365533419967,1.104776942145787,0.01
126,Fairness,0.06146409566635991,0.09772866129950286,0.030695897444340287,0.99
127,Loyalty,0.1685323630725477,0.2737433622766732,0.8178176771738783,0.01
128,Authority,0.10455983450675999,0.21308607991336792,0.9857892712474855,0.01
129,Purity,0.18001951410897443,0.2801287652257478,0.9742335616001061,0.01
