,foundation,test_r2,train_r2,alpha,l1_ratio
153,Authority,0.07554298396910031,0.2365125746612421,0.0073800193193905884,0.1
154,Purity,0.1868001360089332,0.3147485290757247,0.010712987846079164,0.01
155,Care,0.03205626484097568,0.19039450632163457,0.01652588124651977,0.01
156,Fairness,0.010833211398119102,0.1369885593282908,0.022262355193151978,0.01
157,Loyalty,0.2185437663931329,0.33231940229479084,0.007912266383156443,0.01
158,Authority,0.11384250454125067,0.24217341273960924,0.003629027994433985,0.3
159,Purity,0.15316725476745952,0.34837933174244373,0.0021343868324100834,0.7
160,Care,0.06749336049546284,0.1670406463761751,0.021228725259111802,0.01
161,Fairness,0.04481707088809017,0.08727813811149343,0.004053620333101805,0.5
162,Loyalty,0.1896469507232872,0.30963817139436567,0.006598453710223058,0.1
163,Authority,0.1461830424944316,0.2181145204385323,0.003949653819800417,0.3
164,Purity,0.16410254507184052,0.3060760721304814,0.0023070440098419847,0.99
165,Care,0.0481335112118082,0.16154588496686784,0.010177381642609807,0.1
166,Fairness,0.039718583838835975,0.11159186232922369,0.02746165470521859,0.01
167,Loyalty,0.18789131265640469,0.29884034062284137,0.006989105756927771,0.1
168,Authority,0.12454336107499209,0.18757715130055952,0.010643597809478052,0.1
169,Purity,0.18586253718044687,0.2732348653493979,0.0035534967806392123,0.7
170,Care,0.08296107866322244,0.15618236948186204,0.021641261886120155,0.01
171,Fairness,0.026212040415147464,0.11977463442782654,0.027469254892362807,0.01
172,Loyalty,0.1705516515947898,0.3271316946983911,0.005703103606068107,0.1
173,Authority,0.06820383614865577,0.2470408760159074,0.00690833591035862,0.1
174,Purity,0.17655496431655227,0.3260496789231764,0.003986488765892313,0.3
175,Care,0.07654093253772798,0.14624718224254574,0.010827088642514525,0.1
176,Fairness,0.012113456615631346,0.1186247440786925,0.003491916646534558,0.5
177,Loyalty,0.20319379023009132,0.3115313436354529,0.0025100726035868744,0.5
178,Authority,0.13926532607730036,0.19995368123073953,0.008662008004415106,0.1
179,Purity,0.20318382434089433,0.2958100353972599,0.0036608876847171374,0.5
180,Care,0.06631412981203932,0.16423543282483277,0.021038588646252784,0.01
181,Fairness,0.05910013123972213,0.09731511067192233,0.030794154190361186,0.01
182,Loyalty,0.17839004942307868,0.3137412910829891,0.0098217801380017,0.01
183,Authority,0.09537974861345666,0.22621630029681972,0.004040026076260381,0.3
184,Purity,0.15705373123538713,0.326281937353741,0.00953953982494857,0.01
185,Care,0.058106728807064134,0.17489791157455037,0.01998771461417881,0.01
186,Fairness,0.035432526962936084,0.11966780516026698,0.026394679222804522,0.01
187,Loyalty,0.17754562358604387,0.3272421804652422,0.009148284267897627,0.01
188,Authority,0.1317786404556578,0.23968087055676912,0.011774269316363647,0.01
189,Purity,0.20768271167859043,0.3305372385345767,0.0059960279300237136,0.1
190,Care,0.08019420445964276,0.15794076272325985,0.02264719808312416,0.01
191,Fairness,0.014142108412438348,0.15692346424497872,0.007494863222435639,0.1
192,Loyalty,0.1800286011719302,0.3095731848246148,0.002717910926162311,0.5
193,Authority,0.0690102679901291,0.22335107441595325,0.016945097704363195,0.01
194,Purity,0.17528456451463692,0.3173050627868026,0.0032402161368376733,0.5
195,Care,0.046212804656167616,0.17659786479257322,0.008843628139548155,0.1
196,Fairness,0.024798893723088522,0.1297626365041452,0.0046740709213088875,0.3
197,Loyalty,0.1562287467408261,0.3160885121719432,0.0028521087503811616,0.5
198,Authority,0.07808046566595328,0.26341839467019634,0.0059380314347495305,0.1
199,Purity,0.17040164119845758,0.31546673717244056,0.0026865254295152944,0.7
200,Care,0.07731240205878909,0.15530145504871296,0.02298814480592021,0.01
201,Fairness,0.026938373005050864,0.0848034268805552,0.0025921536016960435,0.99
202,Loyalty,0.14642305955412038,0.3216117348677344,0.002671663557674022,0.5
203,Authority,0.07027435499584078,0.23453284122051887,0.004207503969706515,0.3
204,Purity,0.16190999387227245,0.31499683581562976,0.003466939983490331,0.5
205,Care,0.09494594498700926,0.15083523693916057,0.009417772198655253,0.1
206,Fairness,0.027359234680410238,0.135537046164655,0.019781974121447547,0.01
207,Loyalty,0.17830612116975075,0.3165819789789778,0.010124312938558856,0.01
208,Authority,0.1482495537466506,0.19630664843337997,0.019097697142620176,0.01
209,Purity,0.17623625274646082,0.32988799831155335,0.00288982487888215,0.5
210,Care,0.032910320764468426,0.17894848777870032,0.019220074848464903,0.01
211,Fairness,0.008361336195412461,0.11658323099965129,0.010567282239461028,0.1
212,Loyalty,0.17556030625222918,0.33995388809752203,0.005045532623204624,0.1
213,Authority,0.10673961418825362,0.26459495391011467,0.0029533360380020425,0.3
214,Purity,0.2174356602561972,0.3128971251344028,0.010519627529998963,0.01
215,Care,0.05239618107808819,0.17624948701463183,0.009188375364204344,0.1
216,Fairness,-0.0019649005638922024,0.15039789618315802,0.01959291572822389,0.01
217,Loyalty,0.21000661590168368,0.29736495180367994,0.0023232847769140367,0.7
218,Authority,0.08771401136007095,0.24161567697457287,0.006941608216551918,0.1
219,Purity,0.226716064175979,0.26520086389961706,0.0035349718000059795,0.7
220,Care,0.056132936400483224,0.15361628208965694,0.010577539187983546,0.1
221,Fairness,0.04463467479536498,0.12295545379011241,0.008644029279646054,0.1
222,Loyalty,0.18768754956822642,0.3053691702792819,0.0026957922497142816,0.5
223,Authority,0.10806683451493082,0.21212851039548009,0.016761739087104075,0.01
224,Purity,0.13700193287526718,0.36362429807076824,0.004560122708646459,0.1
225,Care,0.05249398909860903,0.1843723333867956,0.00833849866167917,0.1
226,Fairness,0.029007071702369047,0.1151583023640409,0.028767301810732525,0.01
227,Loyalty,0.16006437891889258,0.31317298571612073,0.006802797011767446,0.1
228,Authority,0.08421755628278471,0.23911914345039387,0.0026673780082223323,0.5
229,Purity,0.15997693009138314,0.3123921062984414,0.00787326247020395,0.1
230,Care,0.05985089860290538,0.1680899335405004,0.020081202148755233,0.01
231,Fairness,0.0023852710831829826,0.1391517533183516,0.021740701127782126,0.01
232,Loyalty,0.18921179242825614,0.3485014158455956,0.0019514320975032044,0.5
233,Authority,0.10451083437913045,0.24878706233437242,0.01111915865364876,0.01
234,Purity,0.20670452794086225,0.30400135144614393,0.004265829262437105,0.3
235,Care,0.05052390414871588,0.1829915654018942,0.003957652145739193,0.3
236,Fairness,0.03481829023006178,0.1508696337967863,0.0069737879839548485,0.1
237,Loyalty,0.15314403486930095,0.3271169468973265,0.0033825493408577477,0.3
238,Authority,0.06642402332661879,0.23846557470260277,0.014445174103856418,0.01
239,Purity,0.08289897842616079,0.3612043004039427,0.00537814397929921,0.1
240,Care,0.07665193997171815,0.13383171684205453,0.027995167554520375,0.01
241,Fairness,0.016498787761666578,0.11639357523094673,0.026661589874822866,0.01
242,Loyalty,0.22001135249995873,0.3195061488482819,0.002420316755661601,0.5
243,Authority,0.16028566160961666,0.23242650321484148,0.006678358886482464,0.1
244,Purity,0.26877593107229447,0.2983254312527982,0.010945530101981732,0.01
245,Care,0.01825043541479976,0.18673417888760113,0.003145793549281519,0.5
246,Fairness,0.04080632593476141,0.10909534784703456,0.028471832996006304,0.01
247,Loyalty,0.1848284755421703,0.3263726650711384,0.009066988610705127,0.01
248,Authority,0.11493993645775658,0.2044540472226446,0.019075353858510884,0.01
249,Purity,0.16577398132131838,0.32201416050426734,0.002265142701753904,0.9
